# WARNING | PUMAS | Modeling multiple-scattering accurately for Rayleigh would require NMAX to be at least 1 and LMAX 2.
# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Sun Feb 25 03:19:28 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 H2O Rayleigh CIA
8.943684399e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.14857e-01 9.99971e-01 8.55528e-02
8.988402821e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.90117e-01 9.99972e-01 1.51618e-01
9.033344836e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.05528e-01 9.99972e-01 2.34515e-01
9.078511560e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.18180e-01 9.99973e-01 3.28767e-01
9.123904118e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.41415e-01 9.99973e-01 4.25355e-01
9.169523638e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.57777e-01 9.99974e-01 5.19173e-01
9.215371256e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.72514e-01 9.99974e-01 6.04272e-01
9.261448113e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.47637e-01 9.99975e-01 6.79589e-01
9.307755353e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.28236e-01 9.99975e-01 7.38062e-01
9.354294130e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.51758e-01 9.99976e-01 7.91825e-01
9.401065601e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.14674e-01 9.99976e-01 8.36096e-01
9.448070929e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.88468e-01 9.99976e-01 8.68664e-01
9.495311283e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.26210e-01 9.99977e-01 8.95167e-01
9.542787840e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.07607e-01 9.99977e-01 9.18402e-01
9.590501779e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.64570e-01 9.99978e-01 9.36783e-01
9.638454288e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.74304e-01 9.99978e-01 9.49912e-01
9.686646559e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.92680e-01 9.99979e-01 9.60367e-01
9.735079792e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.81104e-01 9.99979e-01 9.68661e-01
9.783755191e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.88289e-01 9.99979e-01 9.75230e-01
9.832673967e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.39818e-01 9.99980e-01 9.80426e-01
9.881837337e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.86866e-01 9.99980e-01 9.84870e-01
9.931246523e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.86791e-01 9.99981e-01 9.88324e-01
9.980902756e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.31652e-01 9.99981e-01 9.99774e-01
1.003080727e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.33945e-01 9.99981e-01 9.99763e-01
1.008096131e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.71952e-01 9.99982e-01 9.99752e-01
1.013136611e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.37473e-01 9.99982e-01 9.99740e-01
1.018202294e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.62877e-01 9.99982e-01 9.99727e-01
1.023293306e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.13386e-01 9.99983e-01 9.99714e-01
1.028409772e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.24440e-01 9.99983e-01 9.99699e-01
1.033551821e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.93147e-01 9.99983e-01 9.99684e-01
1.038719580e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.14048e-01 9.99984e-01 9.99668e-01
1.043913178e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.32974e-01 9.99984e-01 9.99651e-01
1.049132744e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.22817e-01 9.99984e-01 9.99633e-01
1.054378408e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.25709e-01 9.99984e-01 9.99614e-01
1.059650300e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.09063e-01 9.99985e-01 9.99594e-01
1.064948551e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.72011e-01 9.99985e-01 9.99573e-01
1.070273294e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.42240e-01 9.99985e-01 9.99550e-01
1.075624661e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.67827e-01 9.99986e-01 9.99527e-01
1.081002784e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.70698e-01 9.99986e-01 9.99502e-01
1.086407798e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.92938e-01 9.99986e-01 9.99478e-01
1.091839837e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.53599e-02 9.99986e-01 9.99450e-01
1.097299036e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.54321e-02 9.99987e-01 9.99421e-01
1.102785531e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.81728e-02 9.99987e-01 9.99391e-01
1.108299459e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.25322e-01 9.99987e-01 9.99359e-01
1.113840956e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.35063e-01 9.99987e-01 9.99326e-01
1.119410161e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.27087e-01 9.99988e-01 9.99292e-01
1.125007212e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.11958e-01 9.99988e-01 9.99255e-01
1.130632248e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.67823e-01 9.99988e-01 9.99215e-01
1.136285409e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.75938e-01 9.99988e-01 9.99175e-01
1.141966836e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.11927e-01 9.99988e-01 9.99133e-01
1.147676670e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.38847e-01 9.99989e-01 9.99090e-01
1.153415054e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.35005e-01 9.99989e-01 9.99044e-01
1.159182129e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.54991e-02 9.99989e-01 9.98997e-01
1.164978039e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.02190e-02 9.99989e-01 9.98947e-01
1.170802930e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.35321e-03 9.99989e-01 9.98894e-01
1.176656944e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.27551e-02 9.99990e-01 9.98840e-01
1.182540229e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.45153e-01 9.99990e-01 9.98779e-01
1.188452930e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.46893e-01 9.99990e-01 9.98717e-01
1.194395195e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.94592e-01 9.99990e-01 9.98648e-01
1.200367171e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.76190e-01 9.99990e-01 9.98576e-01
1.206369007e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.55894e-01 9.99991e-01 9.98500e-01
1.212400852e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.63780e-01 9.99991e-01 9.98419e-01
1.218462856e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.57281e-01 9.99991e-01 9.98338e-01
1.224555170e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.40214e-02 9.99991e-01 9.98256e-01
1.230677946e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.38869e-02 9.99991e-01 9.98174e-01
1.236831336e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.90200e-03 9.99991e-01 9.98087e-01
1.243015492e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.39183e-04 9.99991e-01 9.97996e-01
1.249230570e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.90879e-04 9.99992e-01 9.97905e-01
1.255476723e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.56580e-03 9.99992e-01 9.97807e-01
1.261754106e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.59717e-02 9.99992e-01 9.97707e-01
1.268062877e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.03509e-01 9.99992e-01 9.97601e-01
1.274403191e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.46907e-02 9.99992e-01 9.97486e-01
1.280775207e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.33606e-01 9.99992e-01 9.97370e-01
1.287179083e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.68164e-02 9.99992e-01 9.97243e-01
1.293614979e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.18388e-02 9.99993e-01 9.97115e-01
1.300083054e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.46930e-02 9.99993e-01 9.96984e-01
1.306583469e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.88851e-02 9.99993e-01 9.96848e-01
1.313116386e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.53759e-02 9.99993e-01 9.96711e-01
1.319681968e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.80393e-03 9.99993e-01 9.96562e-01
1.326280378e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.73863e-04 9.99993e-01 9.96408e-01
1.332911780e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.02411e-04 9.99993e-01 9.96252e-01
1.339576339e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.86696e-04 9.99993e-01 9.92964e-01
1.346274221e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.25319e-06 9.99994e-01 9.92460e-01
1.353005592e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.91261e-03 9.99994e-01 9.91908e-01
1.359770620e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.24918e-03 9.99994e-01 9.91345e-01
1.366569473e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.14991e-03 9.99994e-01 9.90749e-01
1.373402320e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.68025e-02 9.99994e-01 9.90055e-01
1.380269332e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.71209e-02 9.99994e-01 9.89377e-01
1.387170678e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.02749e-03 9.99994e-01 9.88657e-01
1.394106532e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.70228e-03 9.99994e-01 9.87896e-01
1.401077064e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.33595e-04 9.99994e-01 9.87085e-01
1.408082450e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.89979e-04 9.99994e-01 9.86225e-01
1.415122862e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.07156e-05 9.99995e-01 9.85293e-01
1.422198476e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.66660e-07 9.99995e-01 9.84305e-01
1.429309469e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.82320e-06 9.99995e-01 9.83238e-01
1.436456016e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.02487e-07 9.99995e-01 9.82069e-01
1.443638296e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.17423e-08 9.99995e-01 9.80820e-01
1.450856487e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.47017e-07 9.99995e-01 9.79482e-01
1.458110770e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.02087e-04 9.99995e-01 9.78034e-01
1.465401324e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.36055e-04 9.99995e-01 9.76491e-01
1.472728330e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.37989e-04 9.99995e-01 9.75022e-01
1.480091972e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.50761e-05 9.99995e-01 9.73240e-01
1.487492432e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.28529e-08 9.99995e-01 9.71338e-01
1.494929894e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.59611e-06 9.99995e-01 9.69274e-01
1.502404544e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.81574e-05 9.99995e-01 9.67039e-01
1.509916566e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.27893e-05 9.99996e-01 9.64931e-01
1.517466149e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.31146e-05 9.99996e-01 9.62687e-01
1.525053480e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.00380e-04 9.99996e-01 9.59943e-01
1.532678747e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.11005e-06 9.99996e-01 9.57016e-01
1.540342141e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.62423e-07 9.99996e-01 9.51649e-01
1.548043852e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.19168e-07 9.99996e-01 9.48521e-01
1.555784071e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.81627e-10 9.99996e-01 9.44846e-01
1.563562991e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.14311e-13 9.99996e-01 9.40915e-01
1.571380806e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.99745e-14 9.99996e-01 9.37209e-01
1.579237710e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.77829e-11 9.99996e-01 9.33276e-01
1.587133899e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.62775e-09 9.99996e-01 9.29100e-01
1.595069568e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.04729e-10 9.99996e-01 9.24547e-01
1.603044916e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.60029e-13 9.99996e-01 9.19018e-01
1.611060141e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.18885e-13 9.99996e-01 9.13118e-01
1.619115441e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.01843e-12 9.99996e-01 9.07580e-01
1.627211019e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.07665e-13 9.99996e-01 9.01718e-01
1.635347074e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.89926e-12 9.99996e-01 8.95508e-01
1.643523809e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.23683e-12 9.99997e-01 8.88909e-01
1.651741428e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.30213e-14 9.99997e-01 8.81905e-01
1.660000135e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.36119e-17 9.99997e-01 8.74520e-01
1.668300136e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.95368e-18 9.99997e-01 8.66679e-01
1.676641637e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.20660e-15 9.99997e-01 8.58407e-01
1.685024845e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.54771e-16 9.99997e-01 8.49651e-01
1.693449969e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.52579e-19 9.99997e-01 8.40398e-01
1.701917219e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.64772e-21 9.99997e-01 8.30571e-01
1.710426805e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.52070e-27 9.99997e-01 8.20187e-01
1.718978939e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.62365e-29 9.99997e-01 8.10960e-01
1.727573834e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.97390e-29 9.99997e-01 8.01228e-01
1.736211703e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.05146e-32 9.99997e-01 7.89109e-01
1.744892761e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.26476e-27 9.99997e-01 7.76320e-01
1.753617225e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.85731e-22 9.99997e-01 7.62887e-01
1.762385311e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.70425e-21 9.99997e-01 7.48760e-01
1.771197238e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.46157e-23 9.99997e-01 7.33921e-01
1.780053224e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.04647e-25 9.99997e-01 7.20866e-01
1.788953490e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.00320e-27 9.99997e-01 7.07187e-01
1.797898258e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.07678e-30 9.99997e-01 6.90173e-01
1.806887749e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.89078e-31 9.99997e-01 6.72421e-01
1.815922188e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.52754e-42 9.99997e-01 6.56898e-01
1.825001799e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.24970e-31 9.99997e-01 6.40825e-01
1.834126808e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.13053e-30 9.99997e-01 6.21087e-01
1.843297442e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.58165e-30 9.99997e-01 6.00629e-01
1.852513929e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.06816e-41 9.99997e-01 5.82895e-01
1.861776499e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.18129e-48 9.99998e-01 5.64606e-01
1.871085381e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.87238e-39 9.99998e-01 5.42291e-01
1.880440808e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.54603e-32 9.99998e-01 5.23099e-01
1.889843012e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.29526e-34 9.99998e-01 5.03452e-01
1.899292227e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.23950e-45 9.99998e-01 4.79638e-01
1.908788688e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.39203e-44 9.99998e-01 4.59330e-01
1.918332632e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.94776e-44 9.99998e-01 4.38669e-01
1.927924295e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.57459e-68 9.99998e-01 4.17830e-01
1.937563916e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.19139e-84 9.99998e-01 3.96698e-01
1.947251736e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.35603e-85 9.99998e-01 3.75573e-01
1.956987994e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.90979e-82 9.99998e-01 3.54354e-01
1.966772934e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.72350e-68 9.99998e-01 3.29016e-01
1.976606799e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.66127e-66 9.99998e-01 3.07957e-01
1.986489833e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.57772e-71 9.99998e-01 2.87049e-01
1.996422282e+01 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.07223e-66 9.99998e-01 2.66560e-01
