CENTRALWAVELNG,BANDWIDTH,PL_TRANDEP,PL_TRANDEPERR1,PL_TRANDEPERR2,PL_TRANDEP_AUTHORS,PL_RATROR,PL_RATRORERR1,PL_RATRORERR2,PL_RATROR_AUTHORS,PL_RADJ,PL_RADJERR1,PL_RADJERR2,PL_RADJ_AUTHORS,PL_TRANMID,PL_TRANMIDERR1,PL_TRANMIDERR2,ST_RAD,ST_RADERR1,ST_RADERR2,ST_RAD_AUTHORS
2.86291,6.8E-4,0.1377,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.03711,0.00227,-0.00242,Calculated,0.1007,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86358,6.8E-4,0.0898,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.02997,0.00261,-0.00286,Calculated,0.0813,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86426,6.8E-4,0.0942,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03069,0.00261,-0.00285,Calculated,0.0833,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86494,6.8E-4,0.0945,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03074,0.00267,-0.00292,Calculated,0.0834,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86561,6.8E-4,0.0851,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.02917,0.00275,-0.00304,Calculated,0.0792,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86629,6.8E-4,0.1149,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.0339,0.00246,-0.00266,Calculated,0.092,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86696,6.8E-4,0.1024,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.032,0.00257,-0.00279,Calculated,0.0868,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86764,6.8E-4,0.0818,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.0286,0.00282,-0.00313,Calculated,0.0776,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86831,6.8E-4,0.1073,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03276,0.00237,-0.00256,Calculated,0.0889,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86899,6.8E-4,0.0968,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03111,0.00256,-0.00279,Calculated,0.0844,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.86966,6.8E-4,0.0826,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.02874,0.00287,-0.00319,Calculated,0.078,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87034,6.8E-4,0.1069,0.017,-0.017,Lustig-Yaeger et al. 2023,0.0327,0.0025,-0.00271,Calculated,0.0887,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87101,6.8E-4,0.0796,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.02821,0.00298,-0.00333,Calculated,0.0766,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87169,6.8E-4,0.1113,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.03336,0.00254,-0.00275,Calculated,0.0905,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87237,6.8E-4,0.0725,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.02693,0.00297,-0.00335,Calculated,0.0731,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87304,6.8E-4,0.11,0.0177,-0.0177,Lustig-Yaeger et al. 2023,0.03317,0.00257,-0.00279,Calculated,0.09,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87372,6.8E-4,0.1244,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03527,0.00231,-0.00247,Calculated,0.0957,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87439,6.8E-4,0.1065,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03263,0.00255,-0.00277,Calculated,0.0886,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87507,6.8E-4,0.1023,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03198,0.00257,-0.0028,Calculated,0.0868,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87574,6.8E-4,0.0998,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03159,0.00254,-0.00276,Calculated,0.0857,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87642,6.8E-4,0.1229,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03506,0.00225,-0.00241,Calculated,0.0951,0.0063,-0.0063,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.8771,6.8E-4,0.1129,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.0336,0.0024,-0.00258,Calculated,0.0912,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87777,6.8E-4,0.1073,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.03276,0.00241,-0.00261,Calculated,0.0889,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87845,6.8E-4,0.1155,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03399,0.00228,-0.00244,Calculated,0.0922,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.87912,6.8E-4,0.1187,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03445,0.0024,-0.00258,Calculated,0.0935,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.8798,6.8E-4,0.0997,0.0179,-0.0179,Lustig-Yaeger et al. 2023,0.03158,0.00272,-0.00297,Calculated,0.0857,0.0077,-0.0077,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88047,6.8E-4,0.1054,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03247,0.00251,-0.00272,Calculated,0.0881,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88115,6.8E-4,0.1018,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03191,0.00245,-0.00265,Calculated,0.0866,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88182,6.8E-4,0.0755,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.02748,0.00285,-0.00319,Calculated,0.0746,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.8825,6.8E-4,0.0856,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02926,0.00277,-0.00307,Calculated,0.0794,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88318,6.8E-4,0.0949,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03081,0.00269,-0.00295,Calculated,0.0836,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88385,6.8E-4,0.0593,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.02435,0.00325,-0.00376,Calculated,0.0661,0.0094,-0.0094,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88453,6.8E-4,0.102,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03194,0.00256,-0.00278,Calculated,0.0867,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.8852,6.8E-4,0.0798,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02825,0.00286,-0.00319,Calculated,0.0767,0.0082,-0.0082,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88588,6.8E-4,0.1034,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03216,0.0025,-0.00271,Calculated,0.0873,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88655,6.8E-4,0.0811,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.02848,0.00281,-0.00312,Calculated,0.0773,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88723,6.8E-4,0.1011,0.017,-0.017,Lustig-Yaeger et al. 2023,0.0318,0.00257,-0.0028,Calculated,0.0863,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.8879,6.8E-4,0.1079,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.03285,0.00256,-0.00278,Calculated,0.0892,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88858,6.8E-4,0.12,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03464,0.00241,-0.00259,Calculated,0.094,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88925,6.8E-4,0.086,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.02933,0.0028,-0.0031,Calculated,0.0796,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.88993,6.8E-4,0.1052,0.0192,-0.0192,Lustig-Yaeger et al. 2023,0.03243,0.00284,-0.00311,Calculated,0.088,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89061,6.8E-4,0.1044,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03231,0.00257,-0.0028,Calculated,0.0877,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89128,6.8E-4,0.1024,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.032,0.00263,-0.00286,Calculated,0.0868,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89196,6.8E-4,0.1079,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.03285,0.00258,-0.0028,Calculated,0.0892,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89263,6.8E-4,0.0998,0.0176,-0.0176,Lustig-Yaeger et al. 2023,0.03159,0.00267,-0.00292,Calculated,0.0857,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89331,6.8E-4,0.094,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.03066,0.00273,-0.003,Calculated,0.0832,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89398,6.8E-4,0.1115,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03339,0.00248,-0.00268,Calculated,0.0906,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89466,6.8E-4,0.1035,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03217,0.00257,-0.00279,Calculated,0.0873,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89534,6.8E-4,0.0917,0.0181,-0.0181,Lustig-Yaeger et al. 2023,0.03028,0.00285,-0.00315,Calculated,0.0822,0.0081,-0.0081,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89601,6.8E-4,0.092,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03033,0.00262,-0.00287,Calculated,0.0823,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89669,6.8E-4,0.0953,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03087,0.00267,-0.00292,Calculated,0.0838,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89736,6.8E-4,0.0783,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.02798,0.0029,-0.00324,Calculated,0.0759,0.0083,-0.0083,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89804,6.8E-4,0.1085,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03294,0.00253,-0.00274,Calculated,0.0894,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89871,6.8E-4,0.1166,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03415,0.00229,-0.00246,Calculated,0.0927,0.0065,-0.0065,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.89939,6.8E-4,0.1092,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03305,0.00241,-0.0026,Calculated,0.0897,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90006,6.8E-4,0.1229,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03506,0.00233,-0.0025,Calculated,0.0951,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90074,6.8E-4,0.0899,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.02998,0.00268,-0.00295,Calculated,0.0814,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90142,6.8E-4,0.1175,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03428,0.00236,-0.00253,Calculated,0.093,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90209,6.8E-4,0.099,0.0173,-0.0173,Lustig-Yaeger et al. 2023,0.03146,0.00264,-0.00288,Calculated,0.0854,0.0075,-0.0075,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90277,6.8E-4,0.0902,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03003,0.00268,-0.00294,Calculated,0.0815,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90344,6.8E-4,0.0621,0.0185,-0.0185,Lustig-Yaeger et al. 2023,0.02492,0.00347,-0.00404,Calculated,0.0676,0.0101,-0.0101,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90412,6.8E-4,0.0823,0.0151,-0.0151,Lustig-Yaeger et al. 2023,0.02869,0.00252,-0.00277,Calculated,0.0779,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90479,6.8E-4,0.1081,0.0179,-0.0179,Lustig-Yaeger et al. 2023,0.03288,0.00262,-0.00285,Calculated,0.0892,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90547,6.8E-4,0.0827,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.02876,0.00277,-0.00307,Calculated,0.078,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90614,6.8E-4,0.0899,0.017,-0.017,Lustig-Yaeger et al. 2023,0.02998,0.00271,-0.00298,Calculated,0.0814,0.0077,-0.0077,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90682,6.8E-4,0.1214,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03484,0.00237,-0.00255,Calculated,0.0946,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90749,6.8E-4,0.1024,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.032,0.00247,-0.00267,Calculated,0.0868,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90817,6.8E-4,0.1077,0.0169,-0.0169,Lustig-Yaeger et al. 2023,0.03282,0.00248,-0.00268,Calculated,0.0891,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90885,6.8E-4,0.0695,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.02636,0.00307,-0.00347,Calculated,0.0715,0.0088,-0.0088,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.90952,6.8E-4,0.0751,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.0274,0.00296,-0.00332,Calculated,0.0744,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.9102,6.8E-4,0.0989,0.0181,-0.0181,Lustig-Yaeger et al. 2023,0.03145,0.00276,-0.00302,Calculated,0.0854,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91087,6.8E-4,0.1113,0.0175,-0.0175,Lustig-Yaeger et al. 2023,0.03336,0.00253,-0.00273,Calculated,0.0905,0.0071,-0.0071,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91155,6.8E-4,0.102,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03194,0.00256,-0.00278,Calculated,0.0867,0.0072,-0.0072,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91222,6.8E-4,0.0879,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.02965,0.00276,-0.00304,Calculated,0.0805,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.9129,6.8E-4,0.103,0.0172,-0.0172,Lustig-Yaeger et al. 2023,0.03209,0.00258,-0.0028,Calculated,0.0871,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91357,6.8E-4,0.1028,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03206,0.00245,-0.00265,Calculated,0.087,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91425,6.8E-4,0.0958,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03095,0.00257,-0.00281,Calculated,0.084,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91493,6.8E-4,0.1135,0.0167,-0.0167,Lustig-Yaeger et al. 2023,0.03369,0.00239,-0.00258,Calculated,0.0914,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.9156,6.8E-4,0.1223,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03497,0.00222,-0.00237,Calculated,0.0949,0.0062,-0.0062,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91628,6.8E-4,0.1093,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03306,0.00234,-0.00252,Calculated,0.0897,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91695,6.8E-4,0.0966,0.0156,-0.0156,Lustig-Yaeger et al. 2023,0.03108,0.00242,-0.00262,Calculated,0.0844,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91763,6.8E-4,0.1136,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.0337,0.00241,-0.00259,Calculated,0.0915,0.0068,-0.0068,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.9183,6.8E-4,0.1406,0.0201,-0.0201,Lustig-Yaeger et al. 2023,0.0375,0.00259,-0.00278,Calculated,0.1018,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91898,6.8E-4,0.0796,0.0164,-0.0164,Lustig-Yaeger et al. 2023,0.02821,0.00277,-0.00307,Calculated,0.0766,0.0079,-0.0079,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.91966,6.8E-4,0.0993,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03151,0.00246,-0.00267,Calculated,0.0855,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92033,6.8E-4,0.0794,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.02818,0.00273,-0.00302,Calculated,0.0765,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92101,6.8E-4,0.1305,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03612,0.00218,-0.00232,Calculated,0.098,0.0061,-0.0061,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92168,6.8E-4,0.1046,0.016,-0.016,Lustig-Yaeger et al. 2023,0.03234,0.00239,-0.00258,Calculated,0.0878,0.0067,-0.0067,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92236,6.8E-4,0.0779,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.02791,0.00281,-0.00313,Calculated,0.0757,0.008,-0.008,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92303,6.8E-4,0.0942,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.03069,0.00262,-0.00287,Calculated,0.0833,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92371,6.8E-4,0.1062,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03259,0.00245,-0.00266,Calculated,0.0884,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92439,6.8E-4,0.1298,0.017,-0.017,Lustig-Yaeger et al. 2023,0.03603,0.00229,-0.00244,Calculated,0.0978,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92506,6.8E-4,0.1099,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.03315,0.00236,-0.00254,Calculated,0.09,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92574,6.8E-4,0.1046,0.0163,-0.0163,Lustig-Yaeger et al. 2023,0.03234,0.00243,-0.00263,Calculated,0.0878,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92641,6.8E-4,0.1015,0.0165,-0.0165,Lustig-Yaeger et al. 2023,0.03186,0.00249,-0.0027,Calculated,0.0865,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92709,6.8E-4,0.0651,0.016,-0.016,Lustig-Yaeger et al. 2023,0.02551,0.00296,-0.00336,Calculated,0.0692,0.0085,-0.0085,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92776,6.8E-4,0.0632,0.0168,-0.0168,Lustig-Yaeger et al. 2023,0.02514,0.00314,-0.0036,Calculated,0.0682,0.0091,-0.0091,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92844,6.8E-4,0.0639,0.0146,-0.0146,Lustig-Yaeger et al. 2023,0.02528,0.00274,-0.00307,Calculated,0.0686,0.0078,-0.0078,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92911,6.8E-4,0.0723,0.0174,-0.0174,Lustig-Yaeger et al. 2023,0.02689,0.00306,-0.00346,Calculated,0.073,0.0088,-0.0088,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.92979,6.8E-4,0.0951,0.0166,-0.0166,Lustig-Yaeger et al. 2023,0.03084,0.00258,-0.00282,Calculated,0.0837,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93046,6.8E-4,0.0908,0.0171,-0.0171,Lustig-Yaeger et al. 2023,0.03013,0.00272,-0.00299,Calculated,0.0818,0.0077,-0.0077,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93114,6.8E-4,0.0836,0.0162,-0.0162,Lustig-Yaeger et al. 2023,0.02891,0.00268,-0.00295,Calculated,0.0785,0.0076,-0.0076,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93182,6.8E-4,0.1086,0.0161,-0.0161,Lustig-Yaeger et al. 2023,0.03295,0.00236,-0.00254,Calculated,0.0894,0.0066,-0.0066,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93249,6.8E-4,0.0834,0.0156,-0.0156,Lustig-Yaeger et al. 2023,0.02888,0.00259,-0.00284,Calculated,0.0784,0.0073,-0.0073,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93317,6.8E-4,0.0816,0.0155,-0.0155,Lustig-Yaeger et al. 2023,0.02857,0.0026,-0.00286,Calculated,0.0775,0.0074,-0.0074,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93384,6.8E-4,0.1117,0.0158,-0.0158,Lustig-Yaeger et al. 2023,0.03342,0.00229,-0.00245,Calculated,0.0907,0.0064,-0.0064,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93452,6.8E-4,0.1191,0.0151,-0.0151,Lustig-Yaeger et al. 2023,0.03451,0.00212,-0.00226,Calculated,0.0937,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93519,6.8E-4,0.0992,0.016,-0.016,Lustig-Yaeger et al. 2023,0.0315,0.00245,-0.00265,Calculated,0.0855,0.0069,-0.0069,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93587,6.8E-4,0.0878,0.0152,-0.0152,Lustig-Yaeger et al. 2023,0.02963,0.00246,-0.00269,Calculated,0.0804,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93655,6.8E-4,0.1192,0.0153,-0.0153,Lustig-Yaeger et al. 2023,0.03453,0.00215,-0.00229,Calculated,0.0937,0.006,-0.006,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.93722,6.8E-4,0.0904,0.0155,-0.0155,Lustig-Yaeger et al. 2023,0.03007,0.00248,-0.0027,Calculated,0.0816,0.007,-0.007,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
2.9379,6.8E-4,0.1185,0.0154,-0.0154,Lustig-Yaeger et al. 2023,0.03442,0.00217,-0.00231,Calculated,0.0934,0.0061,-0.0061,Calculated,,,,0.2789,0.0014,-0.0014,Lustig-Yaeger et al. 2023
