521 1955.077787 4.762E-23 3.677E+01.06000.066 1876.89360.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  4        26F2  4     432320 2 2 1 1 1 0   153.0  159.0
521 1955.117326 5.759E-23 4.471E+01.06000.066 1878.01210.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  6        26F2  6     432320 2 2 1 1 1 0   153.0  159.0
521 1955.164429 3.929E-23 4.575E+01.06000.066 1877.96110.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25E   4        26E   4     432320 2 2 1 1 1 0   102.0  106.0
521 1955.207297 5.930E-23 4.602E+01.06000.066 1877.91130.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2  5        26F1  5     432320 2 2 1 1 1 0   153.0  159.0
521 1955.308720 1.017E-22 4.715E+01.06000.066 1876.99760.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25A1  2        26A2  2     432320 2 2 1 1 1 0   255.0  265.0
521 1955.398278 5.452E-23 4.197E+01.06000.066 1876.22780.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  3        26F2  3     432320 2 2 1 1 1 0   153.0  159.0
521 1955.461263 8.381E-24 6.474E+00.06000.066 1876.89360.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  5        26F2  4     432320 2 2 1 1 1 0   153.0  159.0
521 1955.484906 3.647E-23 2.843E+01.06000.066 1878.79700.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2  6        26F1  6     332320 2 2 1 1 1 0   153.0  159.0
521 1955.487183 5.730E-23 4.412E+01.06000.066 1876.25010.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2  3        26F1  3     432320 2 2 1 1 1 0   153.0  159.0
521 1955.503939 4.634E-23 3.613E+01.06000.066 1878.80800.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  7        26F2  7     332320 2 2 1 1 1 0   153.0  159.0
521 1955.518719 4.696E-23 5.492E+01.06000.066 1878.80260.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25E   5        26E   5     432320 2 2 1 1 1 0   102.0  106.0
521 1955.527877 2.350E-23 1.832E+01.06000.066 1878.80800.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25F1  8        26F2  7     332320 2 2 1 1 1 0   153.0  159.0
521 1955.569674 3.446E-23 2.687E+01.06000.066 1878.79700.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   25F2  7        26F1  6     332320 2 2 1 1 1 0   153.0  159.0
521 1955.909951 9.684E-23 4.457E+01.06000.066 1875.36780.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25A2  1        26A1  1     432320 2 2 1 1 1 0   255.0  265.0
521 1955.934785 5.887E-23 4.516E+01.06000.066 1875.37100.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2  2        26F1  2     432320 2 2 1 1 1 0   153.0  159.0
521 1955.949431 3.991E-23 4.592E+01.06000.066 1875.37260.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25E   2        26E   2     432320 2 2 1 1 1 0   102.0  106.0
521 1956.615658 6.117E-23 4.671E+01.06000.066 1874.28530.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F1  2        26F2  2     432320 2 2 1 1 1 0   153.0  159.0
521 1956.621518 6.157E-23 4.701E+01.06000.066 1874.28550.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   25F2  1        26F1  1     432320 2 2 1 1 1 0   153.0  159.0
521 1957.043915 4.919E-24 7.182E+00.06000.065 2015.44930.750.000000    1 0 0 0 1A1    0 0 0 0 1A1   26F1  9        27F2  1     332320 2 2 1 1 1 0   159.0  165.0
