171 3705.033188 8.571E-53 3.689E-02.01900.02215166.64570.50-.008000              5              3                    R 39      352523 4 3 2 1 0 1   972.0  948.0
171 3706.381688 5.954E-48 7.431E-02.01900.02212951.79860.50-.008000              6              4                    R 28      422523 4 3 2 1 0 1   708.0  684.0
171 3707.802976 9.456E-41 2.146E-02.07610.090 8446.17120.50-.010000              6              4                    P  1      424524 4 3 2 1 0 1    12.0   36.0
171 3709.606727 2.470E-36 2.585E-03.01900.033 6661.02690.50-.008000              4              2                    P 19      452523 4 3 2 1 0 1   444.0  468.0
171 3710.089783 2.262E-35 1.987E-03.01900.022 6208.92260.50-.008000              3              1                    P 25      452523 4 3 2 1 0 1   588.0  612.0
171 3716.589805 1.112E-34 1.114E-03.01900.022 5799.78980.50-.008000              2              0                    P 30      452523 4 3 2 1 0 1   708.0  732.0
171 3719.093298 2.489E-47 7.433E-02.01900.02212649.06050.50-.008000              6              4                    R 27      422523 4 3 2 1 0 1   684.0  660.0
171 3721.176693 1.504E-37 4.315E-03.02850.062 7224.38670.50-.009000              5              3                    P 11      364524 4 3 2 1 0 1   252.0  276.0
171 3727.776208 6.829E-52 4.109E-02.01900.02214754.23440.50-.008000              5              3                    R 38      352523 4 3 2 1 0 1   948.0  924.0
171 3729.996668 1.516E-40 1.098E-02.07610.088 8434.70810.50-.002200              6              4                    R  0      424524 4 3 2 1 0 1    36.0   12.0
171 3730.824839 9.912E-47 7.424E-02.01900.02212355.90450.50-.008000              6              4                    R 26      422523 4 3 2 1 0 1   660.0  636.0
171 3733.634666 1.154E-35 4.321E-03.01900.034 6435.51190.50-.008000              4              2                    P 18      452523 4 3 2 1 0 1   420.0  444.0
171 3737.857146 1.482E-34 3.204E-03.01900.024 5908.92210.50-.008000              3              1                    P 24      452523 4 3 2 1 0 1   564.0  588.0
171 3739.886931 3.873E-37 6.630E-03.03150.066 7095.49570.50-.008000              5              3                    P 10      364524 4 3 2 1 0 1   228.0  252.0
171 3739.989598 3.395E-40 1.568E-02.06960.087 8446.17120.50-.006800              6              4                    R  1      424524 4 3 2 1 0 1    60.0   36.0
171 3741.592122 3.756E-46 7.403E-02.01900.02212072.46440.50-.008000              6              4                    R 25      422523 4 3 2 1 0 1   636.0  612.0
171 3747.315052 9.367E-34 1.686E-03.01900.022 5436.15670.50-.008000              2              0                    P 29      452523 4 3 2 1 0 1   684.0  708.0
171 3749.239509 5.290E-40 1.961E-02.06340.083 8469.09240.50-.007700              6              4                    R  2      424524 4 3 2 1 0 1    84.0   60.0
171 3749.391550 5.185E-51 4.540E-02.01900.02214350.02730.50-.008000              5              3                    R 37      352523 4 3 2 1 0 1   924.0  900.0
171 3751.409984 1.353E-45 7.367E-02.01900.02311798.86910.50-.008000              6              4                    R 24      422523 4 3 2 1 0 1   612.0  588.0
171 3757.036655 4.558E-35 6.473E-03.01900.038 6221.32160.50-.008000              4              2                    P 17      452523 4 3 2 1 0 1   396.0  420.0
171 3757.740887 6.816E-40 2.333E-02.05770.082 8503.46160.50-.008000              6              4                    R  3      424524 4 3 2 1 0 1   108.0   84.0
171 3757.926868 8.604E-37 9.395E-03.03490.070 6978.14830.50-.008700              5              3                    P  9      364524 4 3 2 1 0 1   204.0  228.0
171 3760.292374 4.625E-45 7.315E-02.01900.02411535.24250.50-.008000              6              4                    R 23      422523 4 3 2 1 0 1   588.0  564.0
171 3765.033032 8.357E-34 4.699E-03.01900.024 5619.97070.50-.008000              3              1                    P 23      452523 4 3 2 1 0 1   540.0  564.0
171 3765.488048 7.681E-40 2.698E-02.05240.081 8549.26380.50-.008800              6              4                    R  4      424524 4 3 2 1 0 1   132.0  108.0
171 3768.252440 1.500E-44 7.244E-02.01900.02611281.70360.50-.008000              6              4                    R 22      422523 4 3 2 1 0 1   564.0  540.0
171 3769.905690 3.750E-50 4.976E-02.01900.02213954.20880.50-.008000              5              3                    R 36      352523 4 3 2 1 0 1   900.0  876.0
171 3772.475136 7.766E-40 3.060E-02.04740.078 8606.47890.50-.010600              6              4                    R  5      424524 4 3 2 1 0 1   156.0  132.0
171 3775.292636 1.686E-36 1.260E-02.03870.073 6872.39410.50-.009700              5              3                    P  8      364524 4 3 2 1 0 1   180.0  204.0
171 3775.302601 4.612E-44 7.153E-02.01900.02711038.36660.50-.008000              6              4                    R 21      422523 4 3 2 1 0 1   540.0  516.0
171 3777.479367 6.959E-33 2.373E-03.01900.022 5083.27590.50-.008000              2              0                    P 28      452523 4 3 2 1 0 1   660.0  684.0
171 3778.696118 7.147E-40 3.418E-02.04280.076 8675.08180.50-.010400              6              4                    R  6      424524 4 3 2 1 0 1   180.0  156.0
171 3779.809560 1.581E-34 9.025E-03.01900.040 6018.54370.50-.008000              4              2                    P 16      452523 4 3 2 1 0 1   372.0  396.0
171 3781.454613 1.342E-43 7.042E-02.01900.02910805.34050.50-.008000              6              4                    R 20      422523 4 3 2 1 0 1   516.0  492.0
171 3784.144772 6.040E-40 3.770E-02.03870.073 8755.04260.50-.010000              6              4                    R  7      424524 4 3 2 1 0 1   204.0  180.0
171 3786.719629 3.695E-43 6.910E-02.01900.03110582.72970.50-.008000              6              4                    R 19      422523 4 3 2 1 0 1   492.0  468.0
171 3788.814685 4.717E-40 4.115E-02.03490.072 8846.32600.50-.009400              6              4                    R  8      424524 4 3 2 1 0 1   228.0  204.0
171 3789.342964 2.582E-49 5.414E-02.01900.02213566.95800.50-.008000              5              3                    R 35      352523 4 3 2 1 0 1   876.0  852.0
171 3791.108253 9.613E-43 6.756E-02.01900.03310370.63360.50-.008000              6              4                    R 18      422523 4 3 2 1 0 1   468.0  444.0
171 3791.614680 4.180E-33 6.465E-03.01900.027 5342.18370.50-.008000              3              1                    P 22      452523 4 3 2 1 0 1   516.0  540.0
171 3791.980216 2.950E-36 1.623E-02.04280.076 6778.27770.50-.010200              5              3                    P  7      364524 4 3 2 1 0 1   156.0  180.0
171 3792.699239 3.418E-40 4.451E-02.03150.067 8948.89210.50-.008200              6              4                    R  9      424524 4 3 2 1 0 1   252.0  228.0
171 3794.630585 2.361E-42 6.579E-02.01900.03710169.14660.50-.008000              6              4                    R 17      422523 4 3 2 1 0 1   444.0  420.0
171 3795.791604 2.306E-40 4.776E-02.02850.064 9062.69580.50-.007200              6              4                    R 10      424524 4 3 2 1 0 1   276.0  252.0
171 3797.296267 5.467E-42 6.381E-02.01900.038 9978.35830.50-.008000              6              4                    R 16      422523 4 3 2 1 0 1   420.0  396.0
171 3798.084716 1.453E-40 5.087E-02.02590.060 9187.68700.50-.005800              6              4                    R 11      424524 4 3 2 1 0 1   300.0  276.0
171 3799.114518 1.193E-41 6.161E-02.01900.043 9798.35330.50-.008000              6              4                    R 15      422523 4 3 2 1 0 1   396.0  372.0
171 3799.571273 8.558E-41 5.382E-02.02370.054 9323.81080.50-.004000              6              4                    R 12      424524 4 3 2 1 0 1   324.0  300.0
171 3800.094172 2.449E-41 5.921E-02.02050.046 9629.21130.50-.002000              6              4                    R 14      424524 4 3 2 1 0 1   372.0  348.0
171 3800.243707 4.726E-41 5.661E-02.02190.051 9471.00720.50-.006000              6              4                    R 13      424524 4 3 2 1 0 1   348.0  324.0
171 3801.950059 4.908E-34 1.196E-02.02050.046 5827.26130.50-.008000              4              2                    P 15      454523 4 3 2 1 0 1   348.0  372.0
171 3807.080141 4.654E-32 3.173E-03.01900.022 4741.28390.50-.008000              2              0                    P 27      452523 4 3 2 1 0 1   636.0  660.0
171 3807.725810 1.692E-48 5.850E-02.01900.02213188.44890.50-.008000              5              3                    R 34      352523 4 3 2 1 0 1   852.0  828.0
171 3807.985448 4.626E-36 2.033E-02.04740.079 6695.83880.50-.010100              5              3                    P  6      364524 4 3 2 1 0 1   132.0  156.0
171 3817.599108 1.887E-32 8.495E-03.01900.028 5075.67140.50-.008000              3              1                    P 21      452523 4 3 2 1 0 1   492.0  516.0
171 3823.304041 6.497E-36 2.494E-02.05240.081 6625.11230.50-.010500              5              3                    P  5      364524 4 3 2 1 0 1   108.0  132.0
171 3823.454659 1.381E-33 1.527E-02.02190.048 5647.55260.50-.008000              4              2                    P 14      454523 4 3 2 1 0 1   324.0  348.0
171 3825.074963 1.054E-47 6.280E-02.01900.02212818.85090.50-.008000              5              3                    R 33      352523 4 3 2 1 0 1   828.0  804.0
171 3836.114520 2.837E-31 4.085E-03.01900.022 4410.31290.50-.008000              2              0                    P 26      452523 4 3 2 1 0 1   612.0  636.0
171 3837.931576 8.105E-36 3.026E-02.05770.084 6566.12800.50-.010700              5              3                    P  4      364524 4 3 2 1 0 1    84.0  108.0
171 3841.409640 6.248E-47 6.701E-02.01900.02212458.32830.50-.008000              5              3                    R 32      352523 4 3 2 1 0 1   804.0  780.0
171 3842.983132 7.767E-32 1.078E-02.01900.030 4820.53970.50-.008000              3              1                    P 20      452523 4 3 2 1 0 1   468.0  492.0
171 3844.319708 3.550E-33 1.892E-02.02370.054 5479.49110.50-.008000              4              2                    P 13      464523 4 3 2 1 0 1   300.0  324.0
171 3851.863514 8.801E-36 3.683E-02.06340.085 6518.91060.50-.008500              5              3                    P  3      364524 4 3 2 1 0 1    60.0   84.0
171 3856.747692 3.519E-46 7.109E-02.01900.02212107.04080.50-.008000              5              3                    R 31      352523 4 3 2 1 0 1   780.0  756.0
171 3864.541409 8.369E-33 2.292E-02.02590.058 5323.14560.50-.008000              4              2                    P 12      464524 4 3 2 1 0 1   276.0  300.0
171 3864.579427 1.589E-30 5.105E-03.01900.022 4090.49090.50-.008000              2              0                    P 25      452523 4 3 2 1 0 1   588.0  612.0
171 3865.095202 7.907E-36 4.675E-02.06960.087 6483.48020.50-.006600              5              3                    P  2      364524 4 3 2 1 0 1    36.0   60.0
171 3867.763381 2.936E-31 1.331E-02.01900.033 4576.89020.50-.008000              3              1                    P 19      452523 4 3 2 1 0 1   444.0  468.0
171 3871.105747 1.882E-45 7.500E-02.01900.02211765.14300.50-.008000              5              3                    R 30      352523 4 3 2 1 0 1   756.0  732.0
171 3877.621875 4.968E-36 7.907E-02.07610.090 6459.85160.50-.010000              5              3                    P  1      364524 4 3 2 1 0 1    12.0   36.0
171 3884.115828 1.815E-32 2.724E-02.02850.062 5178.58000.50-.009000              4              2                    P 11      464524 4 3 2 1 0 1   252.0  276.0
171 3884.499327 9.553E-45 7.871E-02.01900.02211432.78510.50-.008000              5              3                    R 29      352523 4 3 2 1 0 1   732.0  708.0
171 3891.936311 1.024E-30 1.608E-02.01900.034 4344.81950.50-.008000              3              1                    P 18      452523 4 3 2 1 0 1   420.0  444.0
171 3892.471574 8.217E-30 6.232E-03.01900.024 3781.94140.50-.008000              2              0                    P 24      452523 4 3 2 1 0 1   564.0  588.0
171 3896.942968 4.601E-44 8.218E-02.01900.02211110.11220.50-.008000              5              3                    R 28      352523 4 3 2 1 0 1   708.0  684.0
171 3900.540577 6.402E-36 3.244E-02.07610.088 6448.03480.50-.002200              5              3                    R  0      364524 4 3 2 1 0 1    36.0   12.0
171 3903.038908 3.629E-32 3.188E-02.03150.066 5045.85320.50-.008000              4              2                    P 10      464524 4 3 2 1 0 1   228.0  252.0
171 3903.108327 8.994E-49 7.035E-02.01900.02213373.29790.50-.008000              4              2                    R 39      452523 4 3 2 1 0 1   972.0  948.0
171 3908.450305 2.101E-43 8.540E-02.01900.02210797.26500.50-.008000              5              3                    R 27      352523 4 3 2 1 0 1   684.0  660.0
171 3910.922543 1.316E-35 4.260E-02.06960.087 6459.85160.50-.006800              5              3                    R  1      364524 4 3 2 1 0 1    60.0   36.0
171 3915.498226 3.303E-30 1.908E-02.01900.038 4124.41980.50-.008000              3              1                    P 17      452523 4 3 2 1 0 1   396.0  420.0
171 3919.034170 9.090E-43 8.833E-02.01900.02210494.37940.50-.008000              5              3                    R 26      352523 4 3 2 1 0 1   660.0  636.0
171 3919.787488 3.938E-29 7.463E-03.01900.024 3484.78370.50-.008000              2              0                    P 23      452523 4 3 2 1 0 1   540.0  564.0
171 3920.579372 1.901E-35 4.955E-02.06340.083 6483.48020.50-.007700              5              3                    R  2      364524 4 3 2 1 0 1    84.0   60.0
171 3921.306478 6.687E-32 3.684E-02.03490.070 4925.01950.50-.008700              4              2                    P  9      464524 4 3 2 1 0 1   204.0  228.0
171 3924.151619 7.423E-48 7.571E-02.01900.02212946.83300.50-.008000              4              2                    R 38      452523 4 3 2 1 0 1   948.0  924.0
171 3928.706660 3.725E-42 9.095E-02.01900.02210201.58640.50-.008000              5              3                    R 25      352523 4 3 2 1 0 1   636.0  612.0
171 3929.505770 2.288E-35 5.537E-02.05770.082 6518.91060.50-.008000              5              3                    R  3      364524 4 3 2 1 0 1   108.0   84.0
171 3937.479215 1.445E-41 9.324E-02.01900.023 9919.01240.50-.008000              5              3                    R 24      352523 4 3 2 1 0 1   612.0  588.0
171 3937.696341 2.423E-35 6.061E-02.05240.081 6566.12800.50-.008800              5              3                    R  4      364524 4 3 2 1 0 1   132.0  108.0
171 3938.445283 9.882E-30 2.230E-02.01900.040 3915.77860.50-.008000              3              1                    P 16      452523 4 3 2 1 0 1   372.0  396.0
171 3938.914259 1.135E-31 4.212E-02.03870.073 4816.12830.50-.009700              4              2                    P  8      464524 4 3 2 1 0 1   180.0  204.0
171 3944.162253 5.844E-47 8.104E-02.01900.02212528.97260.50-.008000              4              2                    R 37      452523 4 3 2 1 0 1   924.0  900.0
171 3945.145579 2.313E-35 6.546E-02.04740.078 6625.11230.50-.010600              5              3                    R  5      364524 4 3 2 1 0 1   156.0  132.0
171 3945.362676 5.300E-41 9.517E-02.01900.024 9646.77920.50-.008000              5              3                    R 23      352523 4 3 2 1 0 1   588.0  564.0
171 3946.523519 1.754E-28 8.795E-03.01900.027 3199.13250.50-.008000              2              0                    P 22      452523 4 3 2 1 0 1   516.0  540.0
171 3951.847867 2.017E-35 6.999E-02.04280.076 6695.83880.50-.010400              5              3                    R  6      364524 4 3 2 1 0 1   180.0  156.0
171 3952.367341 1.838E-40 9.674E-02.01900.026 9385.00380.50-.008000              5              3                    R 22      352523 4 3 2 1 0 1   564.0  540.0
171 3955.857878 1.772E-31 4.777E-02.04280.076 4719.22400.50-.010200              4              2                    P  7      464524 4 3 2 1 0 1   156.0  180.0
171 3957.797471 1.619E-35 7.423E-02.03870.073 6778.27770.50-.010000              5              3                    R  7      364524 4 3 2 1 0 1   204.0  180.0
171 3958.503017 6.021E-40 9.793E-02.01900.027 9133.79840.50-.008000              5              3                    R 21      352523 4 3 2 1 0 1   540.0  516.0
171 3960.773511 2.745E-29 2.573E-02.02050.046 3718.97860.50-.008000              3              1                    P 15      454523 4 3 2 1 0 1   348.0  372.0
171 3962.988539 1.203E-35 7.818E-02.03490.072 6872.39410.50-.009400              5              3                    R  8      364524 4 3 2 1 0 1   228.0  204.0
171 3963.159135 4.386E-46 8.632E-02.01900.02212119.89570.50-.008000              4              2                    R 36      452523 4 3 2 1 0 1   900.0  876.0
171 3963.779065 1.862E-39 9.872E-02.01900.029 8893.27050.50-.008000              5              3                    R 20      352523 4 3 2 1 0 1   516.0  492.0
171 3967.415087 8.305E-36 8.183E-02.03150.067 6978.14830.50-.008200              5              3                    R  9      364524 4 3 2 1 0 1   252.0  228.0
171 3968.204439 5.435E-39 9.913E-02.01900.031 8663.52290.50-.008000              5              3                    R 19      352523 4 3 2 1 0 1   492.0  468.0
171 3971.070997 5.342E-36 8.517E-02.02850.064 7095.49570.50-.007200              5              3                    R 10      364524 4 3 2 1 0 1   276.0  252.0
171 3971.787727 1.495E-38 9.913E-02.01900.033 8444.65360.50-.008000              5              3                    R 18      352523 4 3 2 1 0 1   468.0  444.0
171 3972.132868 2.533E-31 5.386E-02.04740.079 4634.34600.50-.010100              4              2                    P  6      464524 4 3 2 1 0 1   132.0  156.0
171 3972.675861 7.269E-28 1.022E-02.01900.028 2925.09810.50-.008000              2              0                    P 21      452523 4 3 2 1 0 1   492.0  516.0
171 3973.950007 3.209E-36 8.819E-02.02590.060 7224.38670.50-.005800              5              3                    R 11      364524 4 3 2 1 0 1   300.0  276.0
171 3974.537179 3.876E-38 9.873E-02.01900.037 8236.75580.50-.008000              5              3                    R 17      352523 4 3 2 1 0 1   444.0  420.0
171 3976.045698 1.803E-36 9.087E-02.02370.054 7364.76680.50-.004000              5              3                    R 12      364524 4 3 2 1 0 1   324.0  300.0
171 3976.460739 9.458E-38 9.793E-02.01900.038 8039.91800.50-.008000              5              3                    R 16      352523 4 3 2 1 0 1   420.0  396.0
171 3977.351484 9.489E-37 9.320E-02.02190.051 7516.57670.50-.006000              5              3                    R 13      364524 4 3 2 1 0 1   348.0  324.0
171 3977.566075 2.171E-37 9.674E-02.01900.043 7854.22390.50-.008000              5              3                    R 15      352523 4 3 2 1 0 1   396.0  372.0
171 3977.860597 4.684E-37 9.516E-02.02050.046 7679.75210.50-.002000              5              3                    R 14      354524 4 3 2 1 0 1   372.0  348.0
171 3981.159777 3.136E-45 9.151E-02.01900.02211719.77670.50-.008000              4              2                    R 35      452523 4 3 2 1 0 1   876.0  852.0
171 3982.478819 7.087E-29 2.936E-02.02190.048 3534.09790.50-.008000              3              1                    P 14      454523 4 3 2 1 0 1   324.0  348.0
171 3987.734677 3.293E-31 6.055E-02.05240.081 4561.52910.50-.010500              4              2                    P  5      464524 4 3 2 1 0 1   108.0  132.0
171 3998.180446 2.135E-44 9.658E-02.01900.02211328.78560.50-.008000              4              2                    R 34      452523 4 3 2 1 0 1   852.0  828.0
171 3998.240564 2.808E-27 1.175E-02.01900.030 2662.78630.50-.008000              2              0                    P 20      452523 4 3 2 1 0 1   468.0  492.0
171 4002.658678 3.848E-31 6.823E-02.05770.084 4500.80290.50-.010700              4              2                    P  4      464524 4 3 2 1 0 1    84.0  108.0
171 4003.557010 1.701E-28 3.320E-02.02370.054 3361.20980.50-.008000              3              1                    P 13      464523 4 3 2 1 0 1   300.0  324.0
171 4014.236287 1.383E-43 1.015E-01.01900.02210947.08780.50-.008000              4              2                    R 33      452523 4 3 2 1 0 1   828.0  804.0
171 4016.900168 3.950E-31 7.797E-02.06340.085 4452.19220.50-.008500              4              2                    P  3      464524 4 3 2 1 0 1    60.0   84.0
171 4023.213545 1.011E-26 1.337E-02.01900.033 2412.29840.50-.008000              2              0                    P 19      452523 4 3 2 1 0 1   444.0  468.0
171 4024.003786 3.796E-28 3.722E-02.02590.058 3200.38290.50-.008000              3              1                    P 12      464524 4 3 2 1 0 1   276.0  300.0
171 4029.341440 8.517E-43 1.062E-01.01900.02210574.84410.50-.008000              4              2                    R 32      452523 4 3 2 1 0 1   804.0  780.0
171 4030.454376 3.378E-31 9.370E-02.06960.087 4415.71680.50-.006600              4              2                    P  2      464524 4 3 2 1 0 1    36.0   60.0
171 4043.316465 2.031E-31 1.511E-01.07610.090 4391.39170.50-.010000              4              2                    P  1      464524 4 3 2 1 0 1    12.0   36.0
171 4043.509144 4.985E-42 1.107E-01.01900.02210212.21090.50-.008000              4              2                    R 31      452523 4 3 2 1 0 1   780.0  756.0
171 4043.814761 7.870E-28 4.143E-02.02850.062 3051.68090.50-.009000              3              1                    P 11      464524 4 3 2 1 0 1   252.0  276.0
171 4047.590605 3.398E-26 1.507E-02.01900.034 2173.73100.50-.008000              2              0                    P 18      452523 4 3 2 1 0 1   420.0  444.0
171 4056.751819 2.770E-41 1.149E-01.01900.022 9859.34030.50-.008000              4              2                    R 30      452523 4 3 2 1 0 1   756.0  732.0
171 4062.985472 1.515E-27 4.584E-02.03150.066 2915.16280.50-.008000              3              1                    P 10      464524 4 3 2 1 0 1   228.0  252.0
171 4065.333155 8.896E-60 9.744E-04.01900.02217689.19550.50-.011200              7              4                    P 41      222423 4 3 2 2 0 1   972.0  996.0
171 4066.944625 2.426E-31 5.738E-02.07610.088 4379.22660.50-.002200              4              2                    R  0      464524 4 3 2 1 0 1    36.0   12.0
171 4069.081158 1.461E-40 1.189E-01.01900.022 9516.37960.50-.008000              4              2                    R 29      452523 4 3 2 1 0 1   732.0  708.0
171 4071.367435 1.066E-25 1.686E-02.01900.038 1947.17630.50-.008000              2              0                    P 17      452523 4 3 2 1 0 1   396.0  420.0
171 4077.700719 4.822E-31 7.298E-02.06960.087 4391.39170.50-.006800              4              2                    R  1      464524 4 3 2 1 0 1    60.0   36.0
171 4080.508189 7.307E-40 1.226E-01.01900.022 9183.47180.50-.008000              4              2                    R 28      452523 4 3 2 1 0 1   708.0  684.0
171 4081.511379 2.705E-27 5.045E-02.03490.070 2790.88270.50-.008700              3              1                    P  9      464524 4 3 2 1 0 1   204.0  228.0
171 4087.744740 6.747E-31 8.251E-02.06340.083 4415.71680.50-.007700              4              2                    R  2      464524 4 3 2 1 0 1    84.0   60.0
171 4091.043347 3.463E-39 1.260E-01.01900.022 8860.75530.50-.008000              4              2                    R 27      452523 4 3 2 1 0 1   684.0  660.0
171 4092.891252 8.557E-45 7.944E-02.01900.02211494.18080.50-.008000              3              1                    R 39      452523 4 3 2 1 0 1   972.0  948.0
171 4094.539630 3.119E-25 1.874E-02.01900.040 1732.72160.50-.008000              2              0                    P 16      452523 4 3 2 1 0 1   372.0  396.0
171 4097.071556 7.882E-31 8.992E-02.05770.082 4452.19220.50-.008000              4              2                    R  3      464524 4 3 2 1 0 1   108.0   84.0
171 4099.387879 4.469E-27 5.528E-02.03870.073 2678.88980.50-.009700              3              1                    P  8      464524 4 3 2 1 0 1   180.0  204.0
171 4100.696526 1.555E-38 1.290E-01.01900.022 8548.36400.50-.008000              4              2                    R 26      452523 4 3 2 1 0 1   660.0  636.0
171 4105.675977 8.110E-31 9.627E-02.05240.081 4500.80290.50-.008800              4              2                    R  4      464524 4 3 2 1 0 1   132.0  108.0
171 4109.477138 6.608E-38 1.317E-01.01900.022 8246.42740.50-.008000              4              2                    R 25      452523 4 3 2 1 0 1   636.0  612.0
171 4112.614103 7.420E-44 8.395E-02.01900.02211054.03160.50-.008000              3              1                    R 38      452523 4 3 2 1 0 1   948.0  924.0
171 4113.552751 7.527E-31 1.020E-01.04740.078 4561.52910.50-.010600              4              2                    R  5      464524 4 3 2 1 0 1   156.0  132.0
171 4116.610311 6.811E-27 6.039E-02.04280.076 2579.22850.50-.010200              3              1                    P  7      464524 4 3 2 1 0 1   156.0  180.0
171 4117.102700 8.518E-25 2.069E-02.02050.046 1530.44990.50-.008000              2              0                    P 15      454523 4 3 2 1 0 1   348.0  372.0
171 4117.394154 2.656E-37 1.340E-01.01900.023 7955.07030.50-.008000              4              2                    R 24      452523 4 3 2 1 0 1   612.0  588.0
171 4120.696571 6.384E-31 1.071E-01.04280.076 4634.34600.50-.010400              4              2                    R  6      464524 4 3 2 1 0 1   180.0  156.0
171 4123.389693 2.040E-58 3.169E-03.01900.02217276.40620.50-.011200              7              4                    P 40      222423 4 3 2 2 0 1   948.0  972.0
171 4124.456150 1.009E-36 1.359E-01.01900.024 7674.41300.50-.008000              4              2                    R 23      452523 4 3 2 1 0 1   588.0  564.0
171 4127.102064 4.987E-31 1.119E-01.03870.073 4719.22400.50-.010000              4              2                    R  7      464524 4 3 2 1 0 1   204.0  180.0
171 4130.671345 3.623E-36 1.374E-01.01900.026 7404.57120.50-.008000              4              2                    R 22      452523 4 3 2 1 0 1   564.0  540.0
171 4131.372289 6.135E-43 8.837E-02.01900.02210622.86210.50-.008000              3              1                    R 37      452523 4 3 2 1 0 1   924.0  900.0
171 4132.763789 3.606E-31 1.163E-01.03490.072 4816.12830.50-.009400              4              2                    R  8      464524 4 3 2 1 0 1   228.0  204.0
171 4133.173959 9.531E-27 6.587E-02.04740.079 2491.93840.50-.010100              3              1                    P  6      464524 4 3 2 1 0 1   132.0  156.0
171 4136.047632 1.228E-35 1.385E-01.01900.027 7145.65600.50-.008000              4              2                    R 21      452523 4 3 2 1 0 1   540.0  516.0
171 4137.676236 2.423E-31 1.203E-01.03150.067 4925.01950.50-.008200              4              2                    R  9      464524 4 3 2 1 0 1   252.0  228.0
171 4139.052073 2.170E-24 2.272E-02.02190.048 1340.43900.50-.008000              2              0                    P 14      454523 4 3 2 1 0 1   324.0  348.0
171 4140.592616 3.926E-35 1.392E-01.01900.029 6897.77390.50-.008000              4              2                    R 20      452523 4 3 2 1 0 1   516.0  492.0
171 4141.833818 1.517E-31 1.240E-01.02850.064 5045.85320.50-.007200              4              2                    R 10      464524 4 3 2 1 0 1   276.0  252.0
171 4144.313636 1.184E-34 1.395E-01.01900.031 6661.02690.50-.008000              4              2                    R 19      452523 4 3 2 1 0 1   492.0  468.0
171 4145.230865 8.863E-32 1.272E-01.02590.060 5178.58000.50-.005800              4              2                    R 11      464524 4 3 2 1 0 1   300.0  276.0
171 4147.217792 3.362E-34 1.394E-01.01900.033 6435.51190.50-.008000              4              2                    R 18      452523 4 3 2 1 0 1   468.0  444.0
171 4147.861618 4.843E-32 1.302E-01.02370.054 5323.14560.50-.004000              4              2                    R 12      464524 4 3 2 1 0 1   324.0  300.0
171 4149.074062 1.216E-26 7.191E-02.05240.081 2417.05390.50-.010500              3              1                    P  5      464524 4 3 2 1 0 1   108.0  132.0
171 4149.179501 4.833E-42 9.269E-02.01900.02210200.84780.50-.008000              3              1                    R 36      452523 4 3 2 1 0 1   900.0  876.0
171 4149.311972 8.990E-34 1.389E-01.01900.037 6221.32160.50-.008000              4              2                    R 17      452523 4 3 2 1 0 1   444.0  420.0
171 4149.720220 2.478E-32 1.327E-01.02190.051 5479.49110.50-.006000              4              2                    R 13      464524 4 3 2 1 0 1   348.0  324.0
171 4150.602867 2.262E-33 1.379E-01.01900.038 6018.54370.50-.008000              4              2                    R 16      452523 4 3 2 1 0 1   420.0  396.0
171 4150.800706 1.189E-32 1.348E-01.02050.046 5647.55260.50-.002000              4              2                    R 14      454524 4 3 2 1 0 1   372.0  348.0
171 4151.096993 5.350E-33 1.366E-01.01900.043 5827.26130.50-.008000              4              2                    R 15      452523 4 3 2 1 0 1   396.0  372.0
171 4160.383113 5.154E-24 2.483E-02.02370.054 1162.76250.50-.008000              2              0                    P 13      464523 4 3 2 1 0 1   300.0  324.0
171 4164.305817 1.396E-26 7.894E-02.05770.084 2354.60480.50-.010700              3              1                    P  4      464524 4 3 2 1 0 1    84.0  108.0
171 4166.048517 3.625E-41 9.687E-02.01900.022 9788.16030.50-.008000              3              1                    R 35      452523 4 3 2 1 0 1   876.0  852.0
171 4178.864384 1.409E-26 8.811E-02.06340.085 2304.61580.50-.008500              3              1                    P  3      464524 4 3 2 1 0 1    60.0   84.0
171 4179.913558 2.874E-57 6.559E-03.01900.02216870.98460.50-.011200              7              4                    P 39      222423 4 3 2 2 0 1   924.0  948.0
171 4181.091120 1.141E-23 2.701E-02.02590.058  997.48880.50-.008000              2              0                    P 12      464524 4 3 2 1 0 1   276.0  300.0
171 4181.991297 2.587E-40 1.009E-01.01900.022 9384.96670.50-.008000              3              1                    R 34      452523 4 3 2 1 0 1   852.0  828.0
171 4192.744888 1.186E-26 1.037E-01.06960.087 2267.10670.50-.006600              3              1                    P  2      464524 4 3 2 1 0 1    36.0   60.0
171 4197.019065 1.755E-39 1.048E-01.01900.022 8991.42980.50-.008000              3              1                    R 33      452523 4 3 2 1 0 1   828.0  804.0
171 4201.171343 2.349E-23 2.927E-02.02850.062  844.68190.50-.009000              2              0                    P 11      464524 4 3 2 1 0 1   252.0  276.0
171 4205.942425 7.022E-27 1.641E-01.07610.090 2242.09240.50-.010000              3              1                    P  1      464524 4 3 2 1 0 1    12.0   36.0
171 4211.142381 1.132E-38 1.084E-01.01900.022 8607.70850.50-.008000              3              1                    R 32      452523 4 3 2 1 0 1   804.0  780.0
171 4220.618982 4.498E-23 3.162E-02.03150.066  704.40060.50-.008000              2              0                    P 10      464624 4 3 2 1 0 1   228.0  252.0
