221 4695.651795 3.482E-30 8.187E-10.04990.050  111.39910.740.000000              2              0                    S  7q     344440 4 3 2 1 1 0    57.0   45.0
221 4699.679793 8.070E-35 3.186E-09.03540.035 2865.93000.410.000000              3              1                    S 16q     344440 4 3 2 1 1 0   222.0  198.0
221 4702.902940 6.836E-30 8.514E-10.04880.049  143.22090.730.000000              2              0                    S  8q     344440 4 3 2 1 1 0   126.0  102.0
221 4706.197036 3.151E-35 3.277E-09.03320.033 2932.87250.340.000000              3              1                    S 17q     344440 4 3 2 1 1 0   117.0  105.0
221 4710.081847 3.253E-30 8.831E-10.04760.048  179.01680.710.000000              2              0                    S  9q     344440 4 3 2 1 1 0    69.0   57.0
221 4712.639273 4.814E-35 3.370E-09.03110.031 3003.73830.270.000000              3              1                    S 18q     344440 4 3 2 1 1 0   246.0  222.0
221 4717.188236 6.017E-30 9.144E-10.04630.046  218.78560.680.000000              2              0                    S 10q     344440 4 3 2 1 1 0   150.0  126.0
221 4719.006219 1.799E-35 3.463E-09.02910.029 3078.52490.200.000000              3              1                    S 19q     344440 4 3 2 1 1 0   129.0  117.0
221 4724.221828 2.708E-30 9.454E-10.04480.045  262.52610.650.000000              2              0                    S 11q     344440 4 3 2 1 1 0    81.0   69.0
221 4725.297588 2.631E-35 3.557E-09.02740.027 3157.22980.200.000000              3              1                    S 20q     344440 4 3 2 1 1 0   270.0  246.0
221 4731.182339 4.749E-30 9.761E-10.04330.043  310.23660.620.000000              2              0                    S 12q     344440 4 3 2 1 1 0   174.0  150.0
221 4731.513095 9.419E-36 3.653E-09.02730.027 3239.85010.200.000000              3              1                    S 21q     344440 4 3 2 1 1 0   141.0  129.0
221 4737.652450 1.321E-35 3.752E-09.02730.027 3326.38290.200.000000              3              1                    S 22q     344440 4 3 2 1 1 0   294.0  270.0
221 4738.069488 2.031E-30 1.007E-09.04150.042  361.91560.570.000000              2              0                    S 13q     344440 4 3 2 1 1 0    93.0   81.0
221 4743.715369 4.532E-36 3.849E-09.02730.027 3416.82530.200.000000              3              1                    S 23q     344440 4 3 2 1 1 0   153.0  141.0
221 4744.882994 3.392E-30 1.038E-09.03960.040  417.56110.520.000000              2              0                    S 14q     344440 4 3 2 1 1 0   198.0  174.0
221 4749.701562 6.094E-36 3.949E-09.02730.027 3511.17410.200.000000              3              1                    S 24q     344440 4 3 2 1 1 0   318.0  294.0
221 4751.622573 1.383E-30 1.070E-09.03750.037  477.17140.470.000000              2              0                    S 15q     344440 4 3 2 1 1 0   105.0   93.0
221 4755.610741 2.007E-36 4.051E-09.02730.027 3609.42590.200.000000              3              1                    S 25q     344440 4 3 2 1 1 0   165.0  153.0
221 4758.287943 2.203E-30 1.101E-09.03540.035  540.74430.410.000000              2              0                    S 16q     344440 4 3 2 1 1 0   222.0  198.0
221 4761.442618 2.589E-36 4.152E-09.02730.027 3711.57730.200.000000              3              1                    S 26q     344440 4 3 2 1 1 0   342.0  318.0
221 4764.878821 8.581E-31 1.133E-09.03320.033  608.27760.340.000000              2              0                    S 17q     344440 4 3 2 1 1 0   117.0  105.0
221 4767.196903 8.185E-37 4.257E-09.02730.027 3817.62480.200.000000              3              1                    S 27q     344440 4 3 2 1 1 0   177.0  165.0
221 4771.394922 1.307E-30 1.165E-09.03110.031  679.76900.270.000000              2              0                    S 18q     344440 4 3 2 1 1 0   246.0  222.0
221 4772.873306 1.014E-36 4.363E-09.02730.027 3927.56450.200.000000              3              1                    S 28q     344440 4 3 2 1 1 0   366.0  342.0
221 4777.835962 4.870E-31 1.197E-09.02910.029  755.21600.200.000000              2              0                    S 19q     344440 4 3 2 1 1 0   129.0  117.0
221 4778.471538 3.078E-37 4.470E-09.02730.027 4041.39280.200.000000              3              1                    S 29q     344440 4 3 2 1 1 0   189.0  177.0
221 4783.991308 3.663E-37 4.579E-09.02730.027 4159.10550.200.000000              3              1                    S 30q     344440 4 3 2 1 1 0   390.0  366.0
221 4784.201658 7.101E-31 1.230E-09.02740.027  834.61610.200.000000              2              0                    S 20q     344440 4 3 2 1 1 0   270.0  246.0
221 4789.432325 1.068E-37 4.689E-09.02730.027 4280.69860.200.000000              3              1                    S 31q     344440 4 3 2 1 1 0   201.0  189.0
221 4790.491723 2.533E-31 1.264E-09.02730.027  917.96630.200.000000              2              0                    S 21q     344440 4 3 2 1 1 0   141.0  129.0
221 4794.794297 1.221E-37 4.800E-09.02730.027 4406.16770.200.000000              3              1                    S 32q     344440 4 3 2 1 1 0   414.0  390.0
221 4796.705872 3.539E-31 1.298E-09.02730.027 1005.26390.200.000000              2              0                    S 22q     344440 4 3 2 1 1 0   294.0  270.0
221 4800.076932 3.423E-38 4.915E-09.02730.027 4535.50860.200.000000              3              1                    S 33q     344440 4 3 2 1 1 0   213.0  201.0
221 4802.843821 1.210E-31 1.332E-09.02730.027 1096.50590.200.000000              2              0                    S 23q     344440 4 3 2 1 1 0   153.0  141.0
221 4805.279937 3.762E-38 5.030E-09.02730.027 4668.71660.200.000000              3              1                    S 34q     344440 4 3 2 1 1 0   438.0  414.0
221 4808.905282 1.621E-31 1.367E-09.02730.027 1191.68900.200.000000              2              0                    S 24q     344440 4 3 2 1 1 0   318.0  294.0
221 4810.403019 1.014E-38 5.150E-09.02730.027 4805.78700.200.000000              3              1                    S 35q     344440 4 3 2 1 1 0   225.0  213.0
221 4814.889969 5.316E-32 1.402E-09.02730.027 1290.81000.200.000000              2              0                    S 25q     344440 4 3 2 1 1 0   165.0  153.0
221 4815.445886 1.071E-38 5.266E-09.02730.027 4946.71520.200.000000              3              1                    S 36q     344440 4 3 2 1 1 0   462.0  438.0
221 4820.408242 2.775E-39 5.387E-09.02730.027 5091.49610.200.000000              3              1                    S 37q     344440 4 3 2 1 1 0   237.0  225.0
221 4820.797595 6.830E-32 1.438E-09.02730.027 1393.86550.200.000000              2              0                    S 26q     344440 4 3 2 1 1 0   342.0  318.0
221 4825.289793 2.820E-39 5.510E-09.02730.027 5240.12460.200.000000              3              1                    S 38q     344440 4 3 2 1 1 0   486.0  462.0
221 4826.627873 2.149E-32 1.474E-09.02730.027 1500.85180.200.000000              2              0                    S 27q     344440 4 3 2 1 1 0   177.0  165.0
221 4832.380515 2.651E-32 1.511E-09.02730.027 1611.76520.200.000000              2              0                    S 28q     344440 4 3 2 1 1 0   366.0  342.0
221 4838.055232 8.008E-33 1.548E-09.02730.027 1726.60190.200.000000              2              0                    S 29q     344440 4 3 2 1 1 0   189.0  177.0
221 4843.651736 9.483E-33 1.586E-09.02730.027 1845.35800.200.000000              2              0                    S 30q     344440 4 3 2 1 1 0   390.0  366.0
221 4849.169739 2.752E-33 1.625E-09.02730.027 1968.02930.200.000000              2              0                    S 31q     344440 4 3 2 1 1 0   201.0  189.0
221 4854.608949 3.130E-33 1.664E-09.02730.027 2094.61150.200.000000              2              0                    S 32q     344440 4 3 2 1 1 0   414.0  390.0
221 4859.969078 8.724E-34 1.704E-09.02730.027 2225.10030.200.000000              2              0                    S 33q     344440 4 3 2 1 1 0   213.0  201.0
221 4865.249835 9.534E-34 1.744E-09.02730.027 2359.49110.200.000000              2              0                    S 34q     344440 4 3 2 1 1 0   438.0  414.0
221 4870.450930 2.554E-34 1.785E-09.02730.027 2497.77920.200.000000              2              0                    S 35q     344440 4 3 2 1 1 0   225.0  213.0
221 4875.572071 2.683E-34 1.826E-09.02730.027 2639.96000.200.000000              2              0                    S 36q     344440 4 3 2 1 1 0   462.0  438.0
221 4880.612966 6.907E-35 1.868E-09.02730.027 2786.02830.200.000000              2              0                    S 37q     344440 4 3 2 1 1 0   237.0  225.0
221 4885.573323 6.975E-35 1.911E-09.02730.027 2935.97920.200.000000              2              0                    S 38q     344440 4 3 2 1 1 0   486.0  462.0
221 4890.452850 1.727E-35 1.954E-09.02730.027 3089.80750.200.000000              2              0                    S 39q     344440 4 3 2 1 1 0   249.0  237.0
221 4895.251253 1.677E-35 1.998E-09.02730.027 3247.50780.200.000000              2              0                    S 40q     344440 4 3 2 1 1 0   510.0  486.0
221 4899.968239 3.992E-36 2.042E-09.02730.027 3409.07460.200.000000              2              0                    S 41q     344440 4 3 2 1 1 0   261.0  249.0
221 4904.603513 3.729E-36 2.087E-09.02730.027 3574.50230.200.000000              2              0                    S 42q     344440 4 3 2 1 1 0   534.0  510.0
221 4909.156782 8.539E-37 2.133E-09.02730.027 3743.78520.200.000000              2              0                    S 43q     344440 4 3 2 1 1 0   273.0  261.0
221 4913.627749 7.673E-37 2.179E-09.02730.027 3916.91750.200.000000              2              0                    S 44q     344440 4 3 2 1 1 0   558.0  534.0
221 4918.016120 1.691E-37 2.227E-09.02730.027 4093.89290.200.000000              2              0                    S 45q     344440 4 3 2 1 1 0   285.0  273.0
221 4922.321597 1.462E-37 2.274E-09.02730.027 4274.70550.200.000000              2              0                    S 46q     344440 4 3 2 1 1 0   582.0  558.0
221 4926.543885 3.099E-38 2.322E-09.02730.027 4459.34900.200.000000              2              0                    S 47q     344440 4 3 2 1 1 0   297.0  285.0
221 4930.682685 2.579E-38 2.371E-09.02730.027 4647.81680.200.000000              2              0                    S 48q     344440 4 3 2 1 1 0   606.0  582.0
221 4934.737700 5.263E-39 2.420E-09.02730.027 4840.10260.200.000000              2              0                    S 49q     344440 4 3 2 1 1 0   309.0  297.0
221 4938.708632 4.216E-39 2.470E-09.02730.027 5036.19950.200.000000              2              0                    S 50q     344440 4 3 2 1 1 0   630.0  606.0
