 71 1553.020640 2.560E-30 1.119E-10.04440.045  130.43750.720.000000       X      1       X      0                Q  9P  9     q50662049 112 9 4 0    17.0   19.0
 71 1553.415475 3.000E-31 2.851E-11.03890.041  438.70100.720.000000       X      1       X      0                Q 17R 16     q50662049 112 9 4 0    35.0   33.0
 71 1553.415475 9.170E-30 8.714E-10.03890.041  438.70100.720.000000       X      1       X      0                Q 17R 16     d50662049 112 9 4 0    35.0   33.0
 71 1553.485423 2.060E-29 7.104E-10.04600.046   81.58050.720.000000       X      1       X      0                Q  7R  7     d50662049 112 9 4 0    17.0   15.0
 71 1553.485423 3.490E-30 1.204E-10.04600.046   81.58050.720.000000       X      1       X      0                Q  7R  7     q50662049 112 9 4 0    17.0   15.0
 71 1553.509489 5.730E-29 2.764E-09.04170.043  260.50090.720.000000       X      1       X      0                Q 13Q 14     q50662049 112 9 4 0    29.0   29.0
 71 1553.509489 9.160E-29 4.419E-09.04170.043  260.50090.720.000000       X      1       X      0                Q 13Q 14     d50662049 112 9 4 0    29.0   29.0
 71 1553.511316 4.910E-29 2.750E-09.04170.043  260.68240.720.000000       X      1       X      0                Q 13Q 12     q50662049 112 9 4 0    25.0   25.0
 71 1553.511316 8.030E-29 4.497E-09.04170.043  260.68240.720.000000       X      1       X      0                Q 13Q 12     d50662049 112 9 4 0    25.0   25.0
 71 1553.515222 5.180E-29 2.711E-09.04170.043  262.58270.720.000000       X      1       X      0                Q 13Q 13     q50662049 112 9 4 0    27.0   27.0
 71 1553.515222 7.310E-33 3.826E-13.04170.043  262.58270.720.000000       X      1       X      0                Q 13Q 13     d50662049 112 9 4 0    27.0   27.0
 71 1553.530431 2.290E-29 1.033E-09.04600.046   81.58050.720.000000       X      1       X      0                Q  7P  7     d50662049 112 9 4 0    13.0   15.0
 71 1553.530431 4.210E-30 1.899E-10.04600.046   81.58050.720.000000       X      1       X      0                Q  7P  7     q50662049 112 9 4 0    13.0   15.0
 71 1553.675146 2.780E-31 2.639E-11.03890.041  438.44130.720.000000       X      1       X      0                Q 17P 18     q50662049 112 9 4 0    35.0   37.0
 71 1553.675146 8.770E-30 8.326E-10.03890.041  438.44130.720.000000       X      1       X      0                Q 17P 18     d50662049 112 9 4 0    35.0   37.0
 71 1553.903957 2.040E-29 1.109E-09.04810.048   44.21170.720.000000       X      1       X      0                Q  5P  5     d50662049 112 9 4 0     9.0   11.0
 71 1553.903957 7.170E-30 3.897E-10.04810.048   44.21170.720.000000       X      1       X      0                Q  5P  5     q50662049 112 9 4 0     9.0   11.0
 71 1553.924369 1.770E-29 6.660E-10.04810.048   44.21170.720.000000       X      1       X      0                Q  5R  5     d50662049 112 9 4 0    13.0   11.0
 71 1553.924369 5.540E-30 2.085E-10.04810.048   44.21170.720.000000       X      1       X      0                Q  5R  5     q50662049 112 9 4 0    13.0   11.0
 71 1554.117331 1.400E-29 1.208E-09.05140.052   18.33720.720.000000       X      1       X      0                Q  3P  3     q50662049 112 9 4 0     5.0    7.0
 71 1554.117331 1.500E-29 1.294E-09.05140.052   18.33720.720.000000       X      1       X      0                Q  3P  3     d50662049 112 9 4 0     5.0    7.0
