161 4168.777704 6.449E-45 9.493E+00.06900.12812031.59730.500.000000              7              5                    R  4      363300 6 3 1 1 0 0    88.0   72.0
161 4170.054910 1.117E-50 1.455E+01.01500.05015138.33940.500.000000              7              5                    R 21      353300 6 3 1 1 0 0   360.0  344.0
161 4175.202513 5.480E-41 5.926E+00.04800.10210107.04800.500.000000              6              4                    P  7      463300 6 3 1 1 0 0   104.0  120.0
161 4177.293544 5.470E-45 9.695E+00.05800.11612103.32900.500.000000              7              5                    R  5      363300 6 3 1 1 0 0   104.0   88.0
161 4178.838075 4.168E-50 1.396E+01.01500.05014848.71360.500.000000              7              5                    R 20      353300 6 3 1 1 0 0   344.0  328.0
161 4184.326283 3.504E-37 1.772E+00.01500.050 8280.90360.500.000000              4              2                    P 20      453300 6 3 1 1 0 0   312.0  328.0
161 4184.802195 4.217E-45 9.874E+00.04800.10212189.31840.500.000000              7              5                    R  6      363300 6 3 1 1 0 0   120.0  104.0
161 4184.889271 7.711E-56 1.068E+01.01500.05017606.09330.500.000000              6              4                    R 33      453300 6 3 1 1 0 0   552.0  536.0
161 4184.892634 3.537E-36 8.215E-01.01500.050 7694.09900.500.000000              3              1                    P 25      453300 6 3 1 1 0 0   392.0  408.0
161 4186.456117 1.464E-49 1.343E+01.01600.05014571.79390.500.000000              7              5                    R 19      353300 6 3 1 1 0 0   328.0  312.0
161 4187.126481 1.368E-38 3.271E+00.01800.057 8998.26610.500.000000              5              3                    P 14      453300 6 3 1 1 0 0   216.0  232.0
161 4191.294716 2.978E-45 1.004E+01.04100.09012289.51700.500.000000              7              5                    R  7      363300 6 3 1 1 0 0   136.0  120.0
161 4192.922069 4.836E-49 1.296E+01.01500.05014307.73790.500.000000              7              5                    R 18      353300 6 3 1 1 0 0   312.0  296.0
161 4195.533116 7.635E-41 5.958E+00.05800.11610003.57280.500.000000              6              4                    P  6      463300 6 3 1 1 0 0    88.0  104.0
161 4196.762061 1.937E-45 1.022E+01.03900.08012403.86860.500.000000              7              5                    R  8      363300 6 3 1 1 0 0   152.0  136.0
161 4198.248424 1.500E-48 1.254E+01.01500.05114056.69540.500.000000              7              5                    R 17      353300 6 3 1 1 0 0   296.0  280.0
161 4201.194996 1.164E-45 1.039E+01.03200.07312532.30890.500.000000              7              5                    R  9      363300 6 3 1 1 0 0   168.0  152.0
161 4202.447194 4.367E-48 1.217E+01.01500.05213818.80880.500.000000              7              5                    R 16      353300 6 3 1 1 0 0   280.0  264.0
161 4202.553198 3.510E-35 2.539E-01.01500.050 7009.75290.500.000000              2              0                    P 29      453300 6 3 1 1 0 0   456.0  472.0
161 4204.584131 6.484E-46 1.058E+01.02600.06712674.76560.500.000000              7              5                    R 10      363300 6 3 1 1 0 0   184.0  168.0
161 4205.529960 1.191E-47 1.183E+01.01600.05313594.21270.500.000000              7              5                    R 15      353300 6 3 1 1 0 0   264.0  248.0
161 4206.919887 3.356E-46 1.079E+01.02200.06312831.15840.500.000000              7              5                    R 11      353300 6 3 1 1 0 0   200.0  184.0
161 4207.357415 5.960E-55 9.988E+00.01500.05017163.27550.500.000000              6              4                    R 32      453300 6 3 1 1 0 0   536.0  520.0
161 4207.507917 3.041E-47 1.153E+01.01700.05513383.03420.500.000000              7              5                    R 14      353300 6 3 1 1 0 0   248.0  232.0
161 4208.192483 1.616E-46 1.101E+01.02000.05913001.39940.500.000000              7              5                    R 12      353300 6 3 1 1 0 0   216.0  200.0
161 4208.391912 7.255E-47 1.126E+01.01800.05713185.39260.500.000000              7              5                    R 13      353300 6 3 1 1 0 0   232.0  216.0
161 4213.828817 3.459E-38 3.247E+00.02000.059 8787.57060.500.000000              5              3                    P 13      453300 6 3 1 1 0 0   200.0  216.0
161 4214.969345 9.641E-41 6.028E+00.06900.128 9914.77500.500.000000              6              4                    P  5      463300 6 3 1 1 0 0    72.0   88.0
161 4216.152608 1.426E-36 1.754E+00.01500.050 7976.10820.500.000000              4              2                    P 19      453300 6 3 1 1 0 0   296.0  312.0
161 4220.783232 2.141E-35 8.114E-01.01500.050 7309.05660.500.000000              3              1                    P 24      453300 6 3 1 1 0 0   376.0  392.0
161 4228.513724 4.394E-54 9.385E+00.01500.05016731.19940.500.000000              6              4                    R 31      453300 6 3 1 1 0 0   520.0  504.0
161 4233.503450 1.089E-40 6.162E+00.08000.136 9840.70310.500.000000              6              4                    P  4      463300 6 3 1 1 0 0    56.0   72.0
161 4239.702108 8.105E-38 3.227E+00.02200.063 8591.45630.500.000000              5              3                    P 12      453300 6 3 1 1 0 0   184.0  200.0
161 4240.821742 4.802E-58 5.731E+00.01500.05018550.35200.500.000000              5              3                    R 39      453300 6 3 1 1 0 0   648.0  632.0
161 4241.602382 2.941E-34 2.499E-01.01500.050 6558.06620.500.000000              2              0                    P 28      453300 6 3 1 1 0 0   440.0  456.0
161 4247.206705 5.406E-36 1.737E+00.01500.051 7685.57100.500.000000              4              2                    P 18      453300 6 3 1 1 0 0   280.0  296.0
161 4248.379103 3.084E-53 8.861E+00.01500.05016310.10720.500.000000              6              4                    R 30      453300 6 3 1 1 0 0   504.0  488.0
161 4251.127604 1.075E-40 6.436E+00.09200.138 9781.39710.500.000000              6              4                    P  3      463300 6 3 1 1 0 0    40.0   56.0
161 4255.951167 1.210E-34 8.015E-01.01500.050 6937.86990.500.000000              3              1                    P 23      453300 6 3 1 1 0 0   360.0  376.0
161 4264.738769 1.758E-37 3.211E+00.02600.067 8410.02680.500.000000              5              3                    P 11      453300 6 3 1 1 0 0   168.0  184.0
161 4266.972994 2.058E-52 8.403E+00.01500.05015900.23400.500.000000              6              4                    R 29      453300 6 3 1 1 0 0   488.0  472.0
161 4267.833905 8.788E-41 7.118E+00.09600.135 9736.88940.500.000000              6              4                    P  2      463300 6 3 1 1 0 0    24.0   40.0
161 4269.844992 5.409E-57 5.353E+00.01500.05018030.18400.500.000000              5              3                    R 38      453300 6 3 1 1 0 0   632.0  616.0
161 4277.481038 1.906E-35 1.721E+00.01500.052 7409.44090.500.000000              4              2                    P 17      453300 6 3 1 1 0 0   264.0  280.0
161 4279.971606 2.305E-33 2.460E-01.01500.050 6119.86990.500.000000              2              0                    P 27      453300 6 3 1 1 0 0   424.0  440.0
161 4283.614392 5.019E-41 1.064E+01.12300.132 9707.20420.500.000000              6              4                    P  1      463300 6 3 1 1 0 0     8.0   24.0
161 4284.313534 1.304E-51 8.001E+00.01500.05015501.80790.500.000000              6              4                    R 28      453300 6 3 1 1 0 0   472.0  456.0
161 4288.931103 3.521E-37 3.199E+00.03200.073 8243.37780.500.000000              5              3                    P 10      463300 6 3 1 1 0 0   152.0  168.0
161 4290.388878 6.378E-34 7.919E-01.01500.050 6580.72410.500.000000              3              1                    P 22      453300 6 3 1 1 0 0   344.0  360.0
161 4297.496919 5.847E-56 5.029E+00.01500.05017519.66760.500.000000              5              3                    R 37      453300 6 3 1 1 0 0   616.0  600.0
161 4300.417721 7.833E-51 7.648E+00.01500.05015115.04990.500.000000              6              4                    R 27      453300 6 3 1 1 0 0   456.0  440.0
161 4306.967905 6.244E-35 1.707E+00.01600.053 7147.85980.500.000000              4              2                    P 16      453300 6 3 1 1 0 0   248.0  264.0
161 4312.271312 6.502E-37 3.191E+00.03900.080 8091.59730.500.000000              5              3                    P  9      463300 6 3 1 1 0 0   136.0  152.0
161 4312.365797 5.293E-41 3.525E+00.12300.132 9692.35750.500.000000              6              4                    R  0      463300 6 3 1 1 0 0    24.0    8.0
161 4315.301484 4.454E-50 7.337E+00.01500.05014740.17420.500.000000              6              4                    R 26      453300 6 3 1 1 0 0   440.0  424.0
161 4317.653129 1.689E-32 2.422E-01.01500.050 5695.37660.500.000000              2              0                    P 26      453300 6 3 1 1 0 0   408.0  424.0
161 4323.803020 6.055E-55 4.750E+00.01500.05017019.08130.500.000000              5              3                    R 36      453300 6 3 1 1 0 0   600.0  584.0
161 4324.088589 3.133E-33 7.826E-01.01500.050 6237.79750.500.000000              3              1                    P 21      453300 6 3 1 1 0 0   328.0  344.0
161 4325.320531 9.774E-41 4.223E+00.09600.135 9707.20420.500.000000              6              4                    R  1      463300 6 3 1 1 0 0    40.0   24.0
161 4328.979834 2.394E-49 7.061E+00.01500.05014377.38750.500.000000              6              4                    R 25      453300 6 3 1 1 0 0   424.0  408.0
161 4334.751530 1.104E-36 3.190E+00.04100.090 7954.76550.500.000000              5              3                    P  8      463300 6 3 1 1 0 0   120.0  136.0
161 4335.659447 1.898E-34 1.693E+00.01700.055 6900.96190.500.000000              4              2                    P 15      453300 6 3 1 1 0 0   232.0  248.0
161 4337.317090 1.261E-40 4.521E+00.09200.138 9736.88940.500.000000              6              4                    R  2      463300 6 3 1 1 0 0    56.0   40.0
161 4341.466956 1.215E-48 6.817E+00.01500.05014026.88990.500.000000              6              4                    R 24      453300 6 3 1 1 0 0   408.0  392.0
161 4348.347271 1.347E-40 4.688E+00.08000.136 9781.39710.500.000000              6              4                    R  3      463300 6 3 1 1 0 0    72.0   56.0
161 4348.786697 5.997E-54 4.508E+00.01500.05016528.69730.500.000000              5              3                    R 35      453300 6 3 1 1 0 0   584.0  568.0
161 4352.776292 5.813E-48 6.600E+00.01500.05013688.87390.500.000000              6              4                    R 23      453300 6 3 1 1 0 0   392.0  376.0
161 4354.638964 1.156E-31 2.385E-01.01500.050 5284.79280.500.000000              2              0                    P 25      453300 6 3 1 1 0 0   392.0  408.0
161 4356.363791 1.716E-36 3.197E+00.04800.102 7832.95460.500.000000              5              3                    P  7      463300 6 3 1 1 0 0   104.0  120.0
161 4357.042334 1.433E-32 7.736E-01.01500.050 5909.26150.500.000000              3              1                    P 20      453300 6 3 1 1 0 0   312.0  328.0
161 4358.402834 1.257E-40 4.798E+00.06900.128 9840.70310.500.000000              6              4                    R  4      463300 6 3 1 1 0 0    88.0   72.0
161 4362.920625 2.619E-47 6.407E+00.01500.05013363.52520.500.000000              6              4                    R 22      453300 6 3 1 1 0 0   376.0  360.0
161 4363.547710 5.351E-34 1.680E+00.01800.057 6668.87410.500.000000              4              2                    P 14      453300 6 3 1 1 0 0   216.0  232.0
161 4367.475492 1.050E-40 4.879E+00.05800.116 9914.77500.500.000000              6              4                    R  5      463300 6 3 1 1 0 0   104.0   88.0
161 4371.912151 1.110E-46 6.234E+00.01500.05013051.02220.500.000000              6              4                    R 21      453300 6 3 1 1 0 0   360.0  344.0
161 4372.469487 5.668E-53 4.298E+00.01500.05016048.78080.500.000000              5              3                    R 34      453300 6 3 1 1 0 0   568.0  552.0
161 4375.556913 7.946E-41 4.946E+00.04800.10210003.57280.500.000000              6              4                    R  6      463300 6 3 1 1 0 0   120.0  104.0
161 4377.100113 2.431E-36 3.216E+00.05800.116 7726.22890.500.000000              5              3                    P  6      463300 6 3 1 1 0 0    88.0  104.0
161 4379.762543 4.420E-46 6.080E+00.01500.05012751.53580.500.000000              6              4                    R 20      453300 6 3 1 1 0 0   344.0  328.0
161 4382.638696 5.493E-41 5.004E+00.04100.09010107.04800.500.000000              6              4                    R  7      463300 6 3 1 1 0 0   136.0  120.0
161 4386.483013 1.651E-45 5.942E+00.01600.05012465.22990.500.000000              6              4                    R 19      453300 6 3 1 1 0 0   328.0  312.0
161 4388.712422 3.486E-41 5.060E+00.03900.08010225.14450.500.000000              6              4                    R  8      463300 6 3 1 1 0 0   152.0  136.0
161 4389.241981 6.093E-32 7.649E-01.01500.050 5595.28010.500.000000              3              1                    P 19      453300 6 3 1 1 0 0   296.0  312.0
161 4390.624606 1.397E-33 1.669E+00.02000.059 6451.71550.500.000000              4              2                    P 13      453300 6 3 1 1 0 0   200.0  216.0
161 4390.920906 7.377E-31 2.348E-01.01500.050 4888.31810.500.000000              2              0                    P 24      453300 6 3 1 1 0 0   376.0  392.0
161 4392.084362 5.782E-45 5.818E+00.01500.05012192.26080.500.000000              6              4                    R 18      453300 6 3 1 1 0 0   312.0  296.0
161 4393.769571 2.039E-41 5.114E+00.03200.07310357.79800.500.000000              6              4                    R  9      463300 6 3 1 1 0 0   168.0  152.0
161 4394.871259 5.106E-52 4.114E+00.01500.05015579.59060.500.000000              5              3                    R 33      453300 6 3 1 1 0 0   552.0  536.0
161 4396.577027 1.895E-44 5.707E+00.01500.05111932.77770.500.000000              6              4                    R 17      453300 6 3 1 1 0 0   296.0  280.0
161 4396.952456 3.113E-36 3.255E+00.06900.128 7634.64480.500.000000              5              3                    P  5      463300 6 3 1 1 0 0    72.0   88.0
161 4397.801560 1.102E-41 5.170E+00.02600.06710504.93650.500.000000              6              4                    R 10      463300 6 3 1 1 0 0   184.0  168.0
161 4399.971131 5.810E-44 5.607E+00.01500.05211686.92200.500.000000              6              4                    R 16      453300 6 3 1 1 0 0   280.0  264.0
161 4400.799713 5.517E-42 5.229E+00.02200.06310666.47980.500.000000              6              4                    R 11      453300 6 3 1 1 0 0   200.0  184.0
161 4402.276513 1.664E-43 5.516E+00.01600.05311454.82770.500.000000              6              4                    R 15      453300 6 3 1 1 0 0   264.0  248.0
161 4402.755254 2.563E-42 5.291E+00.02000.05910842.34010.500.000000              6              4                    R 12      453300 6 3 1 1 0 0   216.0  200.0
161 4403.502770 4.444E-43 5.434E+00.01700.05511236.62140.500.000000              6              4                    R 14      453300 6 3 1 1 0 0   248.0  232.0
161 4403.659285 1.106E-42 5.360E+00.01800.05711032.42180.500.000000              6              4                    R 13      453300 6 3 1 1 0 0   232.0  216.0
161 4415.912753 3.558E-36 3.328E+00.08000.136 7558.25070.500.000000              5              3                    P  4      463300 6 3 1 1 0 0    56.0   72.0
161 4416.010404 4.376E-51 3.952E+00.01500.05015121.37900.500.000000              5              3                    R 32      453300 6 3 1 1 0 0   536.0  520.0
161 4416.881968 3.371E-33 1.658E+00.02200.063 6249.59780.500.000000              4              2                    P 12      453300 6 3 1 1 0 0   184.0  200.0
161 4420.679252 2.407E-31 7.566E-01.01500.051 5296.01060.500.000000              3              1                    P 18      453300 6 3 1 1 0 0   280.0  296.0
161 4426.490556 4.386E-30 2.312E-01.01500.050 4506.14550.500.000000              2              0                    P 23      453300 6 3 1 1 0 0   360.0  376.0
161 4433.972915 3.543E-36 3.475E+00.09200.138 7497.08700.500.000000              5              3                    P  3      463300 6 3 1 1 0 0    40.0   56.0
161 4435.903989 3.562E-50 3.810E+00.01500.05014674.39140.500.000000              5              3                    R 31      453300 6 3 1 1 0 0   520.0  504.0
161 4442.311559 7.511E-33 1.650E+00.02600.067 6062.62490.500.000000              4              2                    P 11      453300 6 3 1 1 0 0   168.0  184.0
161 4451.124844 2.915E-36 3.842E+00.09600.135 7451.18590.500.000000              5              3                    P  2      463300 6 3 1 1 0 0    24.0   40.0
161 4451.345745 8.824E-31 7.485E-01.01500.052 5011.60260.500.000000              3              1                    P 17      453300 6 3 1 1 0 0   264.0  280.0
161 4453.082257 2.977E-54 2.146E+00.01500.05016531.66880.500.000000              4              2                    R 39      453300 6 3 1 1 0 0   648.0  632.0
161 4454.567906 2.750E-49 3.685E+00.01500.05014238.86700.500.000000              5              3                    R 30      453300 6 3 1 1 0 0   504.0  488.0
161 4461.339345 2.427E-29 2.277E-01.01500.050 4138.46130.500.000000              2              0                    P 22      453300 6 3 1 1 0 0   344.0  360.0
161 4466.905087 1.542E-32 1.643E+00.03200.073 5890.89290.500.000000              4              2                    P 10      463300 6 3 1 1 0 0   152.0  168.0
161 4467.360436 1.672E-36 5.736E+00.12300.132 7420.57160.500.000000              5              3                    P  1      463300 6 3 1 1 0 0     8.0   24.0
161 4472.016999 2.010E-48 3.573E+00.01500.05013815.03820.500.000000              5              3                    R 29      453300 6 3 1 1 0 0   488.0  472.0
161 4480.625113 3.778E-53 2.066E+00.01500.05015993.49590.500.000000              4              2                    R 38      453300 6 3 1 1 0 0   632.0  616.0
161 4481.232956 2.999E-30 7.409E-01.01600.053 4742.19870.500.000000              3              1                    P 16      453300 6 3 1 1 0 0   248.0  264.0
161 4488.265170 1.390E-47 3.474E+00.01500.05013403.13060.500.000000              5              3                    R 28      453300 6 3 1 1 0 0   472.0  456.0
161 4490.654221 2.913E-32 1.639E+00.03900.080 5734.49030.500.000000              4              2                    P  9      463300 6 3 1 1 0 0   136.0  152.0
161 4495.458557 1.249E-28 2.244E-01.01500.050 3785.44500.500.000000              2              0                    P 21      453300 6 3 1 1 0 0   328.0  344.0
161 4497.050225 1.763E-36 1.897E+00.12300.132 7405.26050.500.000000              5              3                    R  0      463300 6 3 1 1 0 0    24.0    8.0
161 4503.325524 9.073E-47 3.386E+00.01500.05013003.36320.500.000000              5              3                    R 27      453300 6 3 1 1 0 0   456.0  440.0
161 4506.881479 4.580E-52 1.997E+00.01500.05015465.45520.500.000000              4              2                    R 37      453300 6 3 1 1 0 0   616.0  600.0
161 4510.332291 9.439E-30 7.337E-01.01700.055 4487.93380.500.000000              3              1                    P 15      453300 6 3 1 1 0 0   232.0  248.0
161 4510.488257 3.244E-36 2.270E+00.09600.135 7420.57160.500.000000              5              3                    R  1      463300 6 3 1 1 0 0    40.0   24.0
161 4513.550608 5.044E-32 1.638E+00.04100.090 5593.49740.500.000000              4              2                    P  8      463300 6 3 1 1 0 0   120.0  136.0
161 4517.210396 5.586E-46 3.306E+00.01500.05012615.94850.500.000000              5              3                    R 26      453300 6 3 1 1 0 0   440.0  424.0
161 4522.977632 4.160E-36 2.426E+00.09200.138 7451.18590.500.000000              5              3                    R  2      463300 6 3 1 1 0 0    56.0   40.0
161 4528.839346 5.968E-28 2.211E-01.01500.050 3447.26890.500.000000              2              0                    P 20      453300 6 3 1 1 0 0   312.0  328.0
161 4529.931489 3.240E-45 3.235E+00.01500.05012241.09170.500.000000              5              3                    R 25      453300 6 3 1 1 0 0   424.0  408.0
161 4531.869856 5.293E-51 1.935E+00.01500.05014947.82120.500.000000              4              2                    R 36      453300 6 3 1 1 0 0   600.0  584.0
161 4534.510311 4.406E-36 2.511E+00.08000.136 7497.08700.500.000000              5              3                    R  3      463300 6 3 1 1 0 0    72.0   56.0
161 4535.585858 7.982E-32 1.640E+00.04800.102 5467.98690.500.000000              4              2                    P  7      463300 6 3 1 1 0 0   104.0  120.0
161 4538.635089 2.748E-29 7.270E-01.01800.057 4248.93550.500.000000              3              1                    P 14      453300 6 3 1 1 0 0   216.0  232.0
161 4541.499928 1.767E-44 3.172E+00.01500.05011878.99160.500.000000              5              3                    R 24      453300 6 3 1 1 0 0   408.0  392.0
161 4545.078280 4.066E-36 2.564E+00.06900.128 7558.25070.500.000000              5              3                    R  4      463300 6 3 1 1 0 0    88.0   72.0
161 4551.926339 9.059E-44 3.114E+00.01500.05011529.83980.500.000000              5              3                    R 23      453300 6 3 1 1 0 0   392.0  376.0
161 4554.673541 3.349E-36 2.601E+00.05800.116 7634.64480.500.000000              5              3                    R  5      463300 6 3 1 1 0 0   104.0   88.0
161 4555.607255 5.822E-50 1.880E+00.01500.05014440.86230.500.000000              4              2                    R 35      453300 6 3 1 1 0 0   584.0  568.0
161 4556.751607 1.148E-31 1.649E+00.05800.116 5358.02340.500.000000              4              2                    P  6      463300 6 3 1 1 0 0    88.0  104.0
161 4561.220902 4.358E-43 3.062E+00.01500.05011193.82110.500.000000              5              3                    R 22      453300 6 3 1 1 0 0   376.0  360.0
161 4561.472756 2.646E-27 2.179E-01.01500.050 3124.09820.500.000000              2              0                    P 19      453300 6 3 1 1 0 0   296.0  312.0
161 4563.288123 2.493E-36 2.629E+00.04800.102 7726.22890.500.000000              5              3                    R  6      463300 6 3 1 1 0 0   120.0  104.0
161 4566.132635 7.389E-29 7.208E-01.02000.059 4025.32370.500.000000              3              1                    P 13      453300 6 3 1 1 0 0   200.0  216.0
161 4569.393414 1.965E-42 3.016E+00.01500.05010871.11300.500.000000              5              3                    R 21      453300 6 3 1 1 0 0   360.0  344.0
161 4570.914052 1.691E-36 2.653E+00.04100.090 7832.95460.500.000000              5              3                    R  7      463300 6 3 1 1 0 0   136.0  120.0
161 4576.453333 8.297E-42 2.973E+00.01500.05010561.88610.500.000000              5              3                    R 20      453300 6 3 1 1 0 0   344.0  328.0
161 4577.039490 1.490E-31 1.668E+00.06900.128 5263.66360.500.000000              4              2                    P  5      463300 6 3 1 1 0 0    72.0   88.0
161 4577.543407 1.050E-36 2.673E+00.03900.080 7954.76550.500.000000              5              3                    R  8      463300 6 3 1 1 0 0   152.0  136.0
161 4578.109365 6.085E-49 1.830E+00.01500.05013944.84090.500.000000              4              2                    R 34      453300 6 3 1 1 0 0   568.0  552.0
161 4582.409832 3.277E-41 2.935E+00.01600.05010266.30380.500.000000              5              3                    R 19      453300 6 3 1 1 0 0   328.0  312.0
161 4583.168245 5.997E-37 2.692E+00.03200.073 8091.59730.500.000000              5              3                    R  9      463300 6 3 1 1 0 0   168.0  152.0
161 4587.271833 1.209E-40 2.900E+00.01500.050 9984.52210.500.000000              5              3                    R 18      453300 6 3 1 1 0 0   312.0  296.0
161 4587.780633 3.156E-37 2.710E+00.02600.067 8243.37780.500.000000              5              3                    R 10      463300 6 3 1 1 0 0   184.0  168.0
161 4588.336630 2.211E-64 5.306E+00.01500.05021503.92610.500.000000              7              4                    P 41      343300 6 3 1 1 0 0   648.0  664.0
161 4591.048046 4.165E-40 2.869E+00.01500.051 9716.68980.500.000000              5              3                    R 17      453300 6 3 1 1 0 0   296.0  280.0
161 4591.372631 1.534E-37 2.728E+00.02200.063 8410.02680.500.000000              5              3                    R 11      453300 6 3 1 1 0 0   200.0  184.0
161 4592.816180 1.833E-28 7.151E-01.02200.063 3817.21060.500.000000              3              1                    P 12      453300 6 3 1 1 0 0   184.0  200.0
161 4593.349746 1.088E-26 2.148E-01.01500.051 2816.09120.500.000000              2              0                    P 18      453300 6 3 1 1 0 0   280.0  296.0
161 4593.747004 1.337E-39 2.840E+00.01500.052 9462.94840.500.000000              5              3                    R 16      453300 6 3 1 1 0 0   280.0  264.0
161 4593.936284 6.900E-38 2.748E+00.02000.059 8591.45630.500.000000              5              3                    R 12      453300 6 3 1 1 0 0   216.0  200.0
161 4595.377092 3.999E-39 2.814E+00.01600.053 9223.43170.500.000000              5              3                    R 15      453300 6 3 1 1 0 0   264.0  248.0
161 4595.463607 2.876E-38 2.768E+00.01800.057 8787.57060.500.000000              5              3                    R 13      453300 6 3 1 1 0 0   232.0  216.0
161 4595.946572 1.113E-38 2.790E+00.01700.055 8998.26610.500.000000              5              3                    R 14      453300 6 3 1 1 0 0   248.0  232.0
161 4596.441159 1.721E-31 1.704E+00.08000.136 5184.95600.500.000000              4              2                    P  4      463300 6 3 1 1 0 0    56.0   72.0
161 4599.390707 6.034E-48 1.786E+00.01500.05013460.01290.500.000000              4              2                    R 33      453300 6 3 1 1 0 0   552.0  536.0
161 4614.948296 1.728E-31 1.778E+00.09200.138 5121.94110.500.000000              4              2                    P  3      463300 6 3 1 1 0 0    40.0   56.0
161 4618.676947 4.190E-28 7.102E-01.02600.067 3624.70090.500.000000              3              1                    P 11      453300 6 3 1 1 0 0   168.0  184.0
161 4619.464763 5.668E-47 1.746E+00.01500.05012986.62850.500.000000              4              2                    R 32      453300 6 3 1 1 0 0   536.0  520.0
161 4624.461196 4.140E-26 2.118E-01.01500.052 2523.39860.500.000000              2              0                    P 17      453300 6 3 1 1 0 0   264.0  280.0
161 4632.552617 1.430E-31 1.964E+00.09600.135 5074.65160.500.000000              4              2                    P  2      463300 6 3 1 1 0 0    24.0   40.0
161 4638.344100 5.037E-46 1.709E+00.01500.05012524.93140.500.000000              4              2                    R 31      453300 6 3 1 1 0 0   520.0  504.0
161 4643.706154 8.806E-28 7.061E-01.03200.073 3447.89120.500.000000              3              1                    P 10      463300 6 3 1 1 0 0   152.0  168.0
161 4649.245884 8.231E-32 2.929E+00.12300.132 5043.11160.500.000000              4              2                    P  1      463300 6 3 1 1 0 0     8.0   24.0
161 4654.797935 1.457E-25 2.090E-01.01600.053 2246.16400.500.000000              2              0                    P 16      453300 6 3 1 1 0 0   248.0  264.0
161 4656.040477 4.229E-45 1.676E+00.01500.05012075.15890.500.000000              4              2                    R 30      453300 6 3 1 1 0 0   504.0  488.0
161 4657.845847 2.141E-63 4.352E+00.01500.05020984.75110.500.000000              7              4                    P 40      343300 6 3 1 1 0 0   632.0  648.0
161 4659.692384 3.036E-50 8.359E-01.01500.05014420.19390.500.000000              3              1                    R 39      453300 6 3 1 1 0 0   648.0  632.0
161 4667.895020 1.698E-27 7.030E-01.03900.080 3286.87050.500.000000              3              1                    P  9      463300 6 3 1 1 0 0   136.0  152.0
161 4672.564943 3.350E-44 1.645E+00.01500.05011637.54220.500.000000              4              2                    R 29      453300 6 3 1 1 0 0   488.0  472.0
161 4679.866564 8.687E-32 9.671E-01.12300.132 5027.33760.500.000000              4              2                    R  0      463300 6 3 1 1 0 0    24.0    8.0
161 4684.350747 4.740E-25 2.063E-01.01700.055 1984.52330.500.000000              2              0                    P 15      453300 6 3 1 1 0 0   232.0  248.0
161 4686.088854 4.268E-49 8.171E-01.01500.05013864.26320.500.000000              3              1                    R 38      453300 6 3 1 1 0 0   632.0  616.0
161 4687.927922 2.500E-43 1.617E+00.01500.05011212.30610.500.000000              4              2                    R 28      453300 6 3 1 1 0 0   472.0  456.0
161 4691.234789 2.996E-27 7.012E-01.04100.090 3141.71980.500.000000              3              1                    P  8      463300 6 3 1 1 0 0   120.0  136.0
161 4693.777776 1.593E-31 1.156E+00.09600.135 5043.11160.500.000000              4              2                    R  1      463300 6 3 1 1 0 0    40.0   24.0
161 4702.139292 1.756E-42 1.592E+00.01500.05010799.66860.500.000000              4              2                    R 27      453300 6 3 1 1 0 0   456.0  440.0
161 4706.745545 2.031E-31 1.234E+00.09200.138 5074.65160.500.000000              4              2                    R  2      463300 6 3 1 1 0 0    56.0   40.0
161 4711.262029 5.704E-48 7.995E-01.01500.05013318.92200.500.000000              3              1                    R 37      453300 6 3 1 1 0 0   616.0  600.0
161 4713.110394 1.423E-24 2.038E-01.01800.057 1738.60510.500.000000              2              0                    P 14      453300 6 3 1 1 0 0   216.0  232.0
161 4713.716705 4.820E-27 7.012E-01.04800.102 3012.51220.500.000000              3              1                    P  7      463300 6 3 1 1 0 0   104.0  120.0
161 4715.208457 1.159E-41 1.568E+00.01500.05010399.84150.500.000000              4              2                    R 26      453300 6 3 1 1 0 0   440.0  424.0
161 4718.761936 2.135E-31 1.276E+00.08000.136 5121.94110.500.000000              4              2                    R  3      463300 6 3 1 1 0 0    72.0   56.0
161 4725.770474 1.994E-62 3.577E+00.01500.05020474.12100.500.000000              7              4                    P 39      343300 6 3 1 1 0 0   616.0  632.0
161 4727.144409 7.183E-41 1.546E+00.01500.05010013.02980.500.000000              4              2                    R 25      453300 6 3 1 1 0 0   424.0  408.0
161 4729.819088 1.950E-31 1.301E+00.06900.128 5184.95600.500.000000              4              2                    R  4      463300 6 3 1 1 0 0    88.0   72.0
161 4735.224861 7.238E-47 7.830E-01.01500.05012784.44270.500.000000              3              1                    R 36      453300 6 3 1 1 0 0   600.0  584.0
161 4735.332082 7.033E-27 7.038E-01.05800.116 2899.31280.500.000000              3              1                    P  6      463300 6 3 1 1 0 0    88.0  104.0
161 4737.955783 4.175E-40 1.526E+00.01500.050 9639.43180.500.000000              4              2                    R 24      453300 6 3 1 1 0 0   408.0  392.0
161 4739.909212 1.586E-31 1.319E+00.05800.116 5263.66360.500.000000              4              2                    R  5      463300 6 3 1 1 0 0   104.0   88.0
161 4741.067624 3.938E-24 2.014E-01.02000.059 1508.53020.500.000000              2              0                    P 13      453300 6 3 1 1 0 0   200.0  216.0
161 4747.650916 2.273E-39 1.508E+00.01500.050 9279.23900.500.000000              4              2                    R 23      453300 6 3 1 1 0 0   392.0  376.0
161 4749.024592 1.164E-31 1.332E+00.04800.102 5358.02340.500.000000              4              2                    R  6      463300 6 3 1 1 0 0   120.0  104.0
