531 4513.150736 5.182E-28 1.405E-04.11300.142 1236.72380.700.000000       0 3 1 3        0 3 1 0                     R 16      336650 1 1 1 1 1 0    35.0   33.0
531 4513.168777 7.067E-27 1.407E-03.10460.125 1266.22900.630.000000       0 3 3 3        0 3 3 0                     R 26      336650 1 1 1 1 1 0    55.0   53.0
531 4513.183454 1.382E-26 1.471E-03.09790.118 1183.99600.590.000000       1 1 1 3        1 1 1 0                     P 35      336650 1 1 1 1 1 0    69.0   71.0
531 4513.224044 3.233E-30 1.447E-03.06410.075 3202.21840.710.000000       0 2 2 3        0 2 2 0                     R148      334440 1 1 1 1 1 0   299.0  297.0
531 4513.238654 1.497E-27 1.440E-03.08050.103 1797.95530.770.000000       0 3 3 3        0 3 3 0                     R 74      335540 1 1 1 1 1 0   151.0  149.0
531 4513.260585 3.744E-26 1.464E-03.09080.114 1039.46090.660.000000       0 2 2 3        0 2 2 0                     P 47      336650 1 1 1 1 1 0    93.0   95.0
531 4513.269905 7.127E-27 1.409E-03.10370.123 1272.15520.620.000000       0 3 3 3        0 3 3 0                     R 27      336650 1 1 1 1 1 0    57.0   55.0
531 4513.291981 5.392E-28 1.408E-04.11240.140 1240.40990.690.000000       0 3 1 3        0 3 1 0                     R 17      336650 1 1 1 1 1 0    37.0   35.0
531 4513.321041 7.262E-29 1.443E-04.07800.099 1970.37990.770.000000       0 3 1 3        0 3 1 0                     R 83      335540 1 1 1 1 1 0   169.0  167.0
531 4513.337057 1.598E-27 1.439E-03.08080.104 1781.73190.770.000000       0 3 3 3        0 3 3 0                     R 73      335540 1 1 1 1 1 0   149.0  147.0
531 4513.366799 7.171E-27 1.412E-03.10280.122 1278.30070.610.000000       0 3 3 3        0 3 3 0                     R 28      336650 1 1 1 1 1 0    59.0   57.0
531 4513.372591 1.524E-26 1.461E-03.07960.102 1329.02090.770.000000       1 0 0 3        1 0 0 0                     P 78      335540 1 1 1 1 1 0   155.0  157.0
531 4513.406564 7.800E-29 1.443E-04.07820.100 1953.21090.770.000000       0 3 1 3        0 3 1 0                     R 82      335540 1 1 1 1 1 0   167.0  165.0
531 4513.413591 3.542E-29 1.485E-05.10920.133 1368.75730.660.000000       2 0 0 3        2 0 0 0                     P 22      336650 1 1 1 1 1 0    43.0   45.0
531 4513.431202 1.704E-27 1.439E-03.08110.104 1765.72720.770.000000       0 3 3 3        0 3 3 0                     R 72      335540 1 1 1 1 1 0   147.0  145.0
531 4513.431966 5.584E-28 1.410E-04.11170.138 1244.40500.690.000000       0 3 1 3        0 3 1 0                     R 18      336650 1 1 1 1 1 0    39.0   37.0
531 4513.444407 6.282E-30 1.446E-03.06640.079 3046.77580.720.000000       1 1 1 3        1 1 1 0                     R135      334440 1 1 1 1 1 0   273.0  271.0
531 4513.459458 7.197E-27 1.413E-03.10190.121 1284.66560.610.000000       0 3 3 3        0 3 3 0                     R 29      336650 1 1 1 1 1 0    61.0   59.0
531 4513.521089 1.815E-27 1.439E-03.08140.105 1749.94120.770.000000       0 3 3 3        0 3 3 0                     R 71      335540 1 1 1 1 1 0   145.0  143.0
531 4513.539095 1.393E-26 1.472E-03.09870.118 1176.45800.590.000000       1 1 1 3        1 1 1 0                     P 34      336650 1 1 1 1 1 0    67.0   69.0
531 4513.547883 7.208E-27 1.415E-03.10110.120 1291.24990.600.000000       0 3 3 3        0 3 3 0                     R 30      336650 1 1 1 1 1 0    63.0   61.0
531 4513.564951 5.763E-28 1.413E-04.11090.136 1248.51910.680.000000       0 3 1 3        0 3 1 0                     R 19      336650 1 1 1 1 1 0    41.0   39.0
531 4513.592751 8.450E-29 1.443E-04.07850.100 1934.26740.770.000000       0 3 1 3        0 3 1 0                     R 81      335540 1 1 1 1 1 0   165.0  163.0
531 4513.600685 3.478E-27 1.467E-04.09030.114 1059.33530.670.000000       0 2 0 3        0 2 0 0                     P 48      336650 1 1 1 1 1 0    95.0   97.0
531 4513.606721 1.930E-27 1.439E-03.08170.105 1734.37390.770.000000       0 3 3 3        0 3 3 0                     R 70      335540 1 1 1 1 1 0   143.0  141.0
531 4513.632072 7.202E-27 1.417E-03.10020.119 1298.05360.590.000000       0 3 3 3        0 3 3 0                     R 31      336650 1 1 1 1 1 0    65.0   63.0
531 4513.650006 3.765E-30 1.447E-03.06430.075 3169.50770.710.000000       0 2 2 3        0 2 2 0                     R147      334440 1 1 1 1 1 0   297.0  295.0
531 4513.672781 9.057E-29 1.443E-04.07880.101 1917.48710.770.000000       0 3 1 3        0 3 1 0                     R 80      335540 1 1 1 1 1 0   163.0  161.0
531 4513.673795 3.852E-26 1.465E-03.09130.114 1029.17300.650.000000       0 2 2 3        0 2 2 0                     P 46      336650 1 1 1 1 1 0    91.0   93.0
531 4513.688095 2.050E-27 1.439E-03.08200.106 1719.02540.770.000000       0 3 3 3        0 3 3 0                     R 69      335540 1 1 1 1 1 0   141.0  139.0
531 4513.696131 5.924E-28 1.415E-04.11010.134 1252.96390.670.000000       0 3 1 3        0 3 1 0                     R 20      336650 1 1 1 1 1 0    43.0   41.0
531 4513.712025 7.182E-27 1.418E-03.09940.119 1305.07670.590.000000       0 3 3 3        0 3 3 0                     R 32      336650 1 1 1 1 1 0    67.0   65.0
531 4513.721481 3.515E-25 1.606E-02.07770.099 1194.33490.770.000000       0 1 1 3        0 1 1 0                     P 85      335540 1 1 1 1 1 0   169.0  171.0
531 4513.765214 2.175E-27 1.439E-03.08230.106 1703.89560.770.000000       0 3 3 3        0 3 3 0                     R 68      335540 1 1 1 1 1 0   139.0  137.0
531 4513.787742 7.147E-27 1.420E-03.09870.118 1312.31910.590.000000       0 3 3 3        0 3 3 0                     R 33      336650 1 1 1 1 1 0    69.0   67.0
531 4513.819791 7.139E-30 1.447E-03.06660.079 3018.97330.730.000000       1 1 1 3        1 1 1 0                     R134      334440 1 1 1 1 1 0   271.0  269.0
531 4513.820945 6.072E-28 1.417E-04.10920.133 1257.50490.660.000000       0 3 1 3        0 3 1 0                     R 21      336650 1 1 1 1 1 0    45.0   43.0
531 4513.838079 2.305E-27 1.439E-03.08270.106 1688.98460.760.000000       0 3 3 3        0 3 3 0                     R 67      335540 1 1 1 1 1 0   137.0  135.0
531 4513.847385 9.785E-29 1.443E-04.07910.101 1899.02780.770.000000       0 3 1 3        0 3 1 0                     R 79      335540 1 1 1 1 1 0   161.0  159.0
531 4513.859222 7.099E-27 1.421E-03.09790.118 1319.78080.590.000000       0 3 3 3        0 3 3 0                     R 34      336650 1 1 1 1 1 0    71.0   69.0
531 4513.903315 1.402E-26 1.473E-03.09940.119 1168.93380.590.000000       1 1 1 3        1 1 1 0                     P 33      336650 1 1 1 1 1 0    65.0   67.0
531 4513.906689 2.439E-27 1.439E-03.08300.107 1674.29240.760.000000       0 3 3 3        0 3 3 0                     R 66      335540 1 1 1 1 1 0   135.0  133.0
531 4513.921841 1.046E-28 1.442E-04.07930.101 1882.63750.770.000000       0 3 1 3        0 3 1 0                     R 78      335540 1 1 1 1 1 0   159.0  157.0
531 4513.926465 7.037E-27 1.422E-03.09720.117 1327.46190.590.000000       0 3 3 3        0 3 3 0                     R 35      336650 1 1 1 1 1 0    73.0   71.0
531 4513.943231 6.199E-28 1.418E-04.10830.131 1262.40050.660.000000       0 3 1 3        0 3 1 0                     R 22      336650 1 1 1 1 1 0    47.0   45.0
531 4513.971045 2.577E-27 1.438E-03.08330.107 1659.81900.760.000000       0 3 3 3        0 3 3 0                     R 65      335540 1 1 1 1 1 0   133.0  131.0
531 4513.989471 6.963E-27 1.423E-03.09650.117 1335.36230.590.000000       0 3 3 3        0 3 3 0                     R 36      336650 1 1 1 1 1 0    75.0   73.0
531 4514.022299 3.371E-29 1.489E-05.11090.136 1359.39940.680.000000       2 0 0 3        2 0 0 0                     P 20      336650 1 1 1 1 1 0    39.0   41.0
531 4514.031148 2.720E-27 1.438E-03.08370.108 1645.56440.760.000000       0 3 3 3        0 3 3 0                     R 64      335540 1 1 1 1 1 0   131.0  129.0
531 4514.048237 6.876E-27 1.424E-03.09590.116 1343.48210.590.000000       0 3 3 3        0 3 3 0                     R 37      336650 1 1 1 1 1 0    77.0   75.0
531 4514.052465 4.361E-30 1.447E-03.06440.076 3137.89900.710.000000       0 2 2 3        0 2 2 0                     R146      334440 1 1 1 1 1 0   295.0  293.0
531 4514.059961 6.316E-28 1.420E-04.10740.129 1267.36710.650.000000       0 3 1 3        0 3 1 0                     R 23      336650 1 1 1 1 1 0    49.0   47.0
531 4514.083891 3.958E-26 1.466E-03.09180.115 1019.09510.640.000000       0 2 2 3        0 2 2 0                     P 45      336650 1 1 1 1 1 0    89.0   91.0
531 4514.084953 1.128E-28 1.443E-04.07960.102 1864.66150.770.000000       0 3 1 3        0 3 1 0                     R 77      335540 1 1 1 1 1 0   157.0  155.0
531 4514.086999 2.867E-27 1.438E-03.08400.108 1631.52870.760.000000       0 3 3 3        0 3 3 0                     R 63      335540 1 1 1 1 1 0   129.0  127.0
531 4514.102766 6.779E-27 1.425E-03.09520.116 1351.82110.600.000000       0 3 3 3        0 3 3 0                     R 38      336650 1 1 1 1 1 0    79.0   77.0
531 4514.138597 3.018E-27 1.437E-03.08430.109 1617.71190.760.000000       0 3 3 3        0 3 3 0                     R 62      335540 1 1 1 1 1 0   127.0  125.0
531 4514.153055 6.672E-27 1.426E-03.09460.116 1360.37940.600.000000       0 3 3 3        0 3 3 0                     R 39      336650 1 1 1 1 1 0    81.0   79.0
531 4514.153751 1.203E-28 1.443E-04.07990.102 1848.66240.770.000000       0 3 1 3        0 3 1 0                     R 76      335540 1 1 1 1 1 0   155.0  153.0
531 4514.162821 8.227E-30 1.447E-03.06680.080 2988.27880.730.000000       1 1 1 3        1 1 1 0                     R133      334440 1 1 1 1 1 0   269.0  267.0
531 4514.173261 6.411E-28 1.421E-04.10650.127 1272.71470.640.000000       0 3 1 3        0 3 1 0                     R 24      336650 1 1 1 1 1 0    51.0   49.0
531 4514.185944 3.173E-27 1.437E-03.08470.109 1604.11400.750.000000       0 3 3 3        0 3 3 0                     R 61      335540 1 1 1 1 1 0   125.0  123.0
531 4514.199105 6.555E-27 1.427E-03.09400.116 1369.15700.610.000000       0 3 3 3        0 3 3 0                     R 40      336650 1 1 1 1 1 0    83.0   81.0
531 4514.229041 3.332E-27 1.437E-03.08500.109 1590.73510.750.000000       0 3 3 3        0 3 3 0                     R 60      335540 1 1 1 1 1 0   123.0  121.0
531 4514.240915 6.429E-27 1.428E-03.09350.115 1378.15390.620.000000       0 3 3 3        0 3 3 0                     R 41      336650 1 1 1 1 1 0    85.0   83.0
531 4514.250919 1.408E-26 1.474E-03.10020.119 1161.82060.590.000000       1 1 1 3        1 1 1 0                     P 32      336650 1 1 1 1 1 0    63.0   65.0
531 4514.267886 3.493E-27 1.437E-03.08540.110 1577.57500.750.000000       0 3 3 3        0 3 3 0                     R 59      335540 1 1 1 1 1 0   121.0  119.0
531 4514.268269 3.792E-25 1.607E-02.07800.099 1176.33270.770.000000       0 1 1 3        0 1 1 0                     P 84      335540 1 1 1 1 1 0   167.0  169.0
531 4514.278484 6.295E-27 1.429E-03.09290.115 1387.37000.630.000000       0 3 3 3        0 3 3 0                     R 42      336650 1 1 1 1 1 0    87.0   85.0
531 4514.281992 6.496E-28 1.423E-04.10550.126 1278.10570.630.000000       0 3 1 3        0 3 1 0                     R 25      336650 1 1 1 1 1 0    53.0   51.0
531 4514.302482 3.658E-27 1.437E-03.08580.110 1564.63400.740.000000       0 3 3 3        0 3 3 0                     R 58      335540 1 1 1 1 1 0   119.0  117.0
531 4514.305458 1.293E-28 1.443E-04.08020.103 1831.16840.770.000000       0 3 1 3        0 3 1 0                     R 75      335540 1 1 1 1 1 0   153.0  151.0
531 4514.311813 6.154E-27 1.429E-03.09240.115 1396.80530.630.000000       0 3 3 3        0 3 3 0                     R 43      336650 1 1 1 1 1 0    89.0   87.0
531 4514.332829 3.825E-27 1.436E-03.08610.111 1551.91190.740.000000       0 3 3 3        0 3 3 0                     R 57      335540 1 1 1 1 1 0   117.0  115.0
531 4514.340901 6.007E-27 1.430E-03.09180.115 1406.45990.640.000000       0 3 3 3        0 3 3 0                     R 44      336650 1 1 1 1 1 0    91.0   89.0
531 4514.358927 3.994E-27 1.436E-03.08650.111 1539.40880.740.000000       0 3 3 3        0 3 3 0                     R 56      335540 1 1 1 1 1 0   115.0  113.0
531 4514.365745 5.854E-27 1.431E-03.09130.114 1416.33370.650.000000       0 3 3 3        0 3 3 0                     R 45      336650 1 1 1 1 1 0    93.0   91.0
531 4514.368509 1.376E-28 1.442E-04.08050.103 1815.56190.770.000000       0 3 1 3        0 3 1 0                     R 74      335540 1 1 1 1 1 0   151.0  149.0
531 4514.380777 4.165E-27 1.435E-03.08690.111 1527.12470.730.000000       0 3 3 3        0 3 3 0                     R 55      335540 1 1 1 1 1 0   113.0  111.0
531 4514.386221 6.559E-28 1.424E-04.10460.125 1283.90640.630.000000       0 3 1 3        0 3 1 0                     R 26      336650 1 1 1 1 1 0    55.0   53.0
531 4514.386348 5.696E-27 1.431E-03.09080.114 1426.42660.660.000000       0 3 3 3        0 3 3 0                     R 46      336650 1 1 1 1 1 0    95.0   93.0
531 4514.398381 4.337E-27 1.435E-03.08730.112 1515.05970.720.000000       0 3 3 3        0 3 3 0                     R 54      335540 1 1 1 1 1 0   111.0  109.0
531 4514.402707 5.534E-27 1.432E-03.09030.114 1436.73880.670.000000       0 3 3 3        0 3 3 0                     R 47      336650 1 1 1 1 1 0    97.0   95.0
531 4514.411735 4.510E-27 1.435E-03.08770.112 1503.21370.720.000000       0 3 3 3        0 3 3 0                     R 53      335540 1 1 1 1 1 0   109.0  107.0
531 4514.414823 5.368E-27 1.432E-03.08990.114 1447.27010.680.000000       0 3 3 3        0 3 3 0                     R 48      336650 1 1 1 1 1 0    99.0   97.0
531 4514.420844 4.683E-27 1.434E-03.08810.112 1491.58680.710.000000       0 3 3 3        0 3 3 0                     R 52      335540 1 1 1 1 1 0   107.0  105.0
531 4514.422696 5.199E-27 1.433E-03.08940.113 1458.02060.690.000000       0 3 3 3        0 3 3 0                     R 49      336650 1 1 1 1 1 0   101.0   99.0
531 4514.425706 4.857E-27 1.434E-03.08860.113 1480.17890.710.000000       0 3 3 3        0 3 3 0                     R 51      335540 1 1 1 1 1 0   105.0  103.0
531 4514.426323 5.029E-27 1.433E-03.08900.113 1468.99020.700.000000       0 3 3 3        0 3 3 0                     R 50      336650 1 1 1 1 1 0   103.0  101.0
531 4514.434527 3.688E-27 1.468E-04.09130.114 1038.54100.650.000000       0 2 0 3        0 2 0 0                     P 46      336650 1 1 1 1 1 0    91.0   93.0
531 4514.458337 1.749E-26 1.462E-03.08020.103 1295.28480.770.000000       1 0 0 3        1 0 0 0                     P 76      335540 1 1 1 1 1 0   151.0  153.0
531 4514.469177 5.066E-30 1.447E-03.06460.076 3105.64370.720.000000       0 2 2 3        0 2 2 0                     R145      334440 1 1 1 1 1 0   293.0  291.0
531 4514.487041 6.614E-28 1.425E-04.10370.123 1289.72070.620.000000       0 3 1 3        0 3 1 0                     R 27      336650 1 1 1 1 1 0    57.0   55.0
531 4514.488727 4.059E-26 1.466E-03.09240.115 1009.24400.630.000000       0 2 2 3        0 2 2 0                     P 44      336650 1 1 1 1 1 0    87.0   89.0
531 4514.508904 1.475E-28 1.442E-04.08080.104 1798.54890.770.000000       0 3 1 3        0 3 1 0                     R 73      335540 1 1 1 1 1 0   149.0  147.0
531 4514.529516 9.330E-30 1.447E-03.06700.080 2960.86180.730.000000       1 1 1 3        1 1 1 0                     R132      334440 1 1 1 1 1 0   267.0  265.0
531 4514.566122 1.567E-28 1.443E-04.08110.104 1783.33620.770.000000       0 3 1 3        0 3 1 0                     R 72      335540 1 1 1 1 1 0   147.0  145.0
531 4514.582105 6.645E-28 1.426E-04.10280.122 1295.97570.610.000000       0 3 1 3        0 3 1 0                     R 28      336650 1 1 1 1 1 0    59.0   57.0
531 4514.606285 1.412E-26 1.475E-03.10110.120 1154.74430.600.000000       1 1 1 3        1 1 1 0                     P 31      336650 1 1 1 1 1 0    61.0   63.0
531 4514.614098 3.162E-29 1.494E-05.11240.140 1350.91180.690.000000       2 0 0 3        2 0 0 0                     P 18      336650 1 1 1 1 1 0    35.0   37.0
531 4514.675101 6.670E-28 1.427E-04.10190.121 1302.21200.610.000000       0 3 1 3        0 3 1 0                     R 29      336650 1 1 1 1 1 0    61.0   59.0
531 4514.695294 1.675E-28 1.443E-04.08140.105 1766.80310.770.000000       0 3 1 3        0 3 1 0                     R 71      335540 1 1 1 1 1 0   145.0  143.0
531 4514.746592 1.775E-28 1.442E-04.08170.105 1751.98540.770.000000       0 3 1 3        0 3 1 0                     R 70      335540 1 1 1 1 1 0   143.0  141.0
531 4514.760913 6.672E-28 1.428E-04.10110.120 1308.92240.600.000000       0 3 1 3        0 3 1 0                     R 30      336650 1 1 1 1 1 0    63.0   61.0
531 4514.846171 6.668E-28 1.429E-04.10020.119 1315.57960.590.000000       0 3 1 3        0 3 1 0                     R 31      336650 1 1 1 1 1 0    65.0   63.0
531 4514.863711 5.856E-30 1.448E-03.06480.076 3074.44330.720.000000       0 2 2 3        0 2 2 0                     R144      334440 1 1 1 1 1 0   291.0  289.0
531 4514.864011 1.073E-29 1.448E-03.06720.080 2930.64470.730.000000       1 1 1 3        1 1 1 0                     R131      334440 1 1 1 1 1 0   265.0  263.0
531 4514.864631 1.892E-28 1.442E-04.08200.106 1735.93110.770.000000       0 3 1 3        0 3 1 0                     R 69      335540 1 1 1 1 1 0   141.0  139.0
531 4514.867191 4.106E-25 1.607E-02.07820.100 1157.44910.770.000000       0 1 1 3        0 1 1 0                     P 83      335540 1 1 1 1 1 0   165.0  167.0
531 4514.890296 4.157E-26 1.467E-03.09290.115  999.60440.630.000000       0 2 2 3        0 2 2 0                     P 43      336650 1 1 1 1 1 0    85.0   87.0
531 4514.909923 2.000E-28 1.442E-04.08230.106 1721.50970.770.000000       0 3 1 3        0 3 1 0                     R 68      335540 1 1 1 1 1 0   139.0  137.0
531 4514.922642 6.642E-28 1.430E-04.09940.119 1322.74650.590.000000       0 3 1 3        0 3 1 0                     R 32      336650 1 1 1 1 1 0    67.0   65.0
531 4514.945847 1.411E-26 1.476E-03.10190.121 1148.05670.610.000000       1 1 1 3        1 1 1 0                     P 30      336650 1 1 1 1 1 0    59.0   61.0
531 4515.000249 6.612E-28 1.431E-04.09870.118 1329.82330.590.000000       0 3 1 3        0 3 1 0                     R 33      336650 1 1 1 1 1 0    69.0   67.0
531 4515.016918 2.127E-28 1.442E-04.08270.106 1705.93310.760.000000       0 3 1 3        0 3 1 0                     R 67      335540 1 1 1 1 1 0   137.0  135.0
531 4515.056118 2.243E-28 1.442E-04.08300.107 1691.90920.760.000000       0 3 1 3        0 3 1 0                     R 66      335540 1 1 1 1 1 0   135.0  133.0
531 4515.067288 6.559E-28 1.431E-04.09790.118 1337.44790.590.000000       0 3 1 3        0 3 1 0                     R 34      336650 1 1 1 1 1 0    71.0   69.0
531 4515.137331 6.506E-28 1.432E-04.09720.117 1344.94320.590.000000       0 3 1 3        0 3 1 0                     R 35      336650 1 1 1 1 1 0    73.0   71.0
531 4515.152158 2.378E-28 1.442E-04.08330.107 1676.80930.760.000000       0 3 1 3        0 3 1 0                     R 65      335540 1 1 1 1 1 0   133.0  131.0
531 4515.185181 2.502E-28 1.442E-04.08370.108 1663.18420.760.000000       0 3 1 3        0 3 1 0                     R 64      335540 1 1 1 1 1 0   131.0  129.0
531 4515.188985 2.917E-29 1.500E-05.11360.144 1343.29460.710.000000       2 0 0 3        2 0 0 0                     P 16      336650 1 1 1 1 1 0    31.0   33.0
531 4515.194849 6.429E-28 1.433E-04.09650.117 1353.02660.590.000000       0 3 1 3        0 3 1 0                     R 36      336650 1 1 1 1 1 0    75.0   73.0
531 4515.222019 1.214E-29 1.448E-03.06740.081 2903.61410.730.000000       1 1 1 3        1 1 1 0                     R130      334440 1 1 1 1 1 0   263.0  261.0
531 4515.251367 3.887E-27 1.470E-04.09240.115 1018.62160.630.000000       0 2 0 3        0 2 0 0                     P 44      336650 1 1 1 1 1 0    87.0   89.0
531 4515.257415 6.354E-28 1.433E-04.09590.116 1360.93900.590.000000       0 3 1 3        0 3 1 0                     R 37      336650 1 1 1 1 1 0    77.0   75.0
531 4515.270356 2.645E-28 1.442E-04.08400.108 1648.55980.760.000000       0 3 1 3        0 3 1 0                     R 63      335540 1 1 1 1 1 0   129.0  127.0
531 4515.271209 6.789E-30 1.448E-03.06500.076 3042.64260.720.000000       0 2 2 3        0 2 2 0                     R143      334440 1 1 1 1 1 0   289.0  287.0
531 4515.286751 4.251E-26 1.467E-03.09350.115  990.19030.620.000000       0 2 2 3        0 2 2 0                     P 42      336650 1 1 1 1 1 0    83.0   85.0
531 4515.292362 1.409E-26 1.477E-03.10280.122 1141.42760.610.000000       1 1 1 3        1 1 1 0                     P 29      336650 1 1 1 1 1 0    57.0   59.0
531 4515.297113 2.777E-28 1.442E-04.08430.109 1635.33470.760.000000       0 3 1 3        0 3 1 0                     R 62      335540 1 1 1 1 1 0   127.0  125.0
531 4515.305323 6.256E-28 1.434E-04.09520.116 1369.48240.600.000000       0 3 1 3        0 3 1 0                     R 38      336650 1 1 1 1 1 0    79.0   77.0
531 4515.360498 6.162E-28 1.434E-04.09460.116 1377.81080.600.000000       0 3 1 3        0 3 1 0                     R 39      336650 1 1 1 1 1 0    81.0   79.0
531 4515.371514 2.927E-28 1.441E-04.08470.109 1621.18470.750.000000       0 3 1 3        0 3 1 0                     R 61      335540 1 1 1 1 1 0   125.0  123.0
531 4515.391919 3.065E-28 1.441E-04.08500.109 1608.36100.750.000000       0 3 1 3        0 3 1 0                     R 60      335540 1 1 1 1 1 0   123.0  121.0
531 4515.398706 6.046E-28 1.435E-04.09400.116 1386.81530.610.000000       0 3 1 3        0 3 1 0                     R 40      336650 1 1 1 1 1 0    83.0   81.0
531 4515.406544 4.420E-25 1.608E-02.07850.100 1139.85640.770.000000       0 1 1 3        0 1 1 0                     P 82      335540 1 1 1 1 1 0   163.0  165.0
531 4515.446577 5.936E-28 1.436E-04.09350.115 1395.55850.620.000000       0 3 1 3        0 3 1 0                     R 41      336650 1 1 1 1 1 0    85.0   83.0
531 4515.455635 3.222E-28 1.441E-04.08540.110 1594.68430.750.000000       0 3 1 3        0 3 1 0                     R 59      335540 1 1 1 1 1 0   121.0  119.0
531 4515.469602 3.366E-28 1.441E-04.08580.110 1582.26300.740.000000       0 3 1 3        0 3 1 0                     R 58      335540 1 1 1 1 1 0   119.0  117.0
531 4515.474996 5.804E-28 1.436E-04.09290.115 1405.02510.630.000000       0 3 1 3        0 3 1 0                     R 42      336650 1 1 1 1 1 0    87.0   85.0
531 4515.515651 5.681E-28 1.436E-04.09240.115 1414.18190.630.000000       0 3 1 3        0 3 1 0                     R 43      336650 1 1 1 1 1 0    89.0   87.0
531 4515.522722 3.528E-28 1.441E-04.08610.111 1569.05860.740.000000       0 3 1 3        0 3 1 0                     R 57      335540 1 1 1 1 1 0   117.0  115.0
531 4515.527143 1.999E-26 1.463E-03.08080.104 1262.41710.770.000000       1 0 0 3        1 0 0 0                     P 74      335540 1 1 1 1 1 0   147.0  149.0
531 4515.530165 3.676E-28 1.441E-04.08650.111 1557.04110.740.000000       0 3 1 3        0 3 1 0                     R 56      335540 1 1 1 1 1 0   115.0  113.0
531 4515.534189 5.536E-28 1.437E-04.09180.115 1424.11180.640.000000       0 3 1 3        0 3 1 0                     R 44      336650 1 1 1 1 1 0    91.0   89.0
531 4515.547986 1.392E-29 1.448E-03.06760.081 2873.87380.730.000000       1 1 1 3        1 1 1 0                     R129      334440 1 1 1 1 1 0   261.0  259.0
531 4515.567712 5.402E-28 1.437E-04.09130.114 1433.68100.650.000000       0 3 1 3        0 3 1 0                     R 45      336650 1 1 1 1 1 0    93.0   91.0
531 4515.572779 3.842E-28 1.440E-04.08690.111 1544.30780.730.000000       0 3 1 3        0 3 1 0                     R 55      335540 1 1 1 1 1 0   113.0  111.0
531 4515.573611 3.992E-28 1.440E-04.08730.112 1532.69530.720.000000       0 3 1 3        0 3 1 0                     R 54      335540 1 1 1 1 1 0   111.0  109.0
531 4515.576284 5.248E-28 1.438E-04.09080.114 1444.07540.660.000000       0 3 1 3        0 3 1 0                     R 46      336650 1 1 1 1 1 0    95.0   93.0
531 4515.599943 4.312E-28 1.439E-04.08810.112 1509.22560.710.000000       0 3 1 3        0 3 1 0                     R 52      335540 1 1 1 1 1 0   107.0  105.0
531 4515.601276 4.944E-28 1.438E-04.08990.114 1464.91560.680.000000       0 3 1 3        0 3 1 0                     R 48      336650 1 1 1 1 1 0    99.0   97.0
531 4515.602762 5.106E-28 1.438E-04.09030.114 1454.05560.670.000000       0 3 1 3        0 3 1 0                     R 47      336650 1 1 1 1 1 0    97.0   95.0
531 4515.605809 4.161E-28 1.440E-04.08770.112 1520.43200.720.000000       0 3 1 3        0 3 1 0                     R 53      335540 1 1 1 1 1 0   109.0  107.0
531 4515.609163 4.631E-28 1.439E-04.08900.113 1486.63240.700.000000       0 3 1 3        0 3 1 0                     R 50      336650 1 1 1 1 1 0   103.0  101.0
531 4515.620797 4.797E-28 1.439E-04.08940.113 1475.30580.690.000000       0 3 1 3        0 3 1 0                     R 49      336650 1 1 1 1 1 0   101.0   99.0
531 4515.621814 4.480E-28 1.439E-04.08860.113 1497.43120.710.000000       0 3 1 3        0 3 1 0                     R 51      335540 1 1 1 1 1 0   105.0  103.0
531 4515.623877 1.402E-26 1.478E-03.10370.123 1135.16630.620.000000       1 1 1 3        1 1 1 0                     P 28      336650 1 1 1 1 1 0    55.0   57.0
531 4515.657788 7.831E-30 1.449E-03.06520.077 3011.85170.720.000000       0 2 2 3        0 2 2 0                     R142      334440 1 1 1 1 1 0   287.0  285.0
531 4515.679799 4.339E-26 1.468E-03.09400.116  980.98890.610.000000       0 2 2 3        0 2 2 0                     P 41      336650 1 1 1 1 1 0    81.0   83.0
531 4515.746959 2.638E-29 1.508E-05.11440.148 1336.54780.720.000000       2 0 0 3        2 0 0 0                     P 14      336650 1 1 1 1 1 0    27.0   29.0
531 4515.875800 2.075E-25 1.767E-02.07120.087 1379.21270.750.000000       0 0 0 3        0 0 0 0                     P112      334440 2 1 1 1 1 0   223.0  225.0
531 4515.897305 1.573E-29 1.449E-03.06780.081 2847.23030.730.000000       1 1 1 3        1 1 1 0                     R128      334440 1 1 1 1 1 0   259.0  257.0
531 4515.961544 1.393E-26 1.479E-03.10460.125 1128.98380.630.000000       1 1 1 3        1 1 1 0                     P 27      336650 1 1 1 1 1 0    53.0   55.0
531 4515.995971 4.776E-25 1.609E-02.07880.101 1121.43370.770.000000       0 1 1 3        0 1 1 0                     P 81      335540 1 1 1 1 1 0   161.0  163.0
531 4516.051202 4.071E-27 1.471E-04.09350.115  999.57700.620.000000       0 2 0 3        0 2 0 0                     P 42      336650 1 1 1 1 1 0    83.0   85.0
531 4516.056103 9.056E-30 1.449E-03.06530.077 2980.50480.720.000000       0 2 2 3        0 2 2 0                     R141      334440 1 1 1 1 1 0   285.0  283.0
531 4516.067863 4.422E-26 1.469E-03.09460.116  972.01190.600.000000       0 2 2 3        0 2 2 0                     P 40      336650 1 1 1 1 1 0    79.0   81.0
531 4516.214751 1.799E-29 1.449E-03.06790.082 2817.96630.730.000000       1 1 1 3        1 1 1 0                     R127      334440 1 1 1 1 1 0   257.0  255.0
531 4516.285008 1.380E-26 1.480E-03.10550.126 1123.14950.630.000000       1 1 1 3        1 1 1 0                     P 26      336650 1 1 1 1 1 0    51.0   53.0
531 4516.288019 2.327E-29 1.518E-05.11500.152 1330.67150.730.000000       2 0 0 3        2 0 0 0                     P 12      336650 1 1 1 1 1 0    23.0   25.0
